# file...... caliSubCheck.csv
# date...... Tue Feb 14 11:14:57 2017
# user...... brendanlewis
# host...... (null)
# target.... meter 0
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,measured_real_power,measured_reactive_power,measured_power
2011-05-13 10:00:00 PDT,+2.09384e+06,+24325,+2.09398e+06+0.665598d
2011-05-13 11:00:00 PDT,+2.10504e+06,+28402.3,+2.10523e+06+0.773016d
2011-05-13 12:00:00 PDT,+2.10784e+06,+29422.2,+2.10805e+06+0.799708d
2011-05-13 13:00:00 PDT,+2.11764e+06,+32993.4,+2.1179e+06+0.892611d
2011-05-13 14:00:00 PDT,+2.10504e+06,+28402.3,+2.10523e+06+0.773018d
2011-05-13 15:00:00 PDT,+2.11204e+06,+30952.3,+2.11227e+06+0.83962d
2011-05-13 16:00:00 PDT,+2.11344e+06,+31462.6,+2.11367e+06+0.852893d
2011-05-13 17:00:00 PDT,+2.09804e+06,+25853.6,+2.0982e+06+0.706006d
2011-05-13 18:00:00 PDT,+2.20154e+06,+63713.9,+2.20246e+06+1.65771d
2011-05-13 19:00:00 PDT,+2.19176e+06,+60119.7,+2.19258e+06+1.57122d
2011-05-13 20:00:00 PDT,+2.18617e+06,+58067.1,+2.18694e+06+1.52148d
2011-05-13 21:00:00 PDT,+2.25458e+06,+83271.5,+2.25612e+06+2.11522d
2011-05-13 22:00:00 PDT,+2.3368e+06,+113792,+2.33957e+06+2.78786d
2011-05-13 23:00:00 PDT,+2.27829e+06,+92046.3,+2.28015e+06+2.31358d
2011-05-14 00:00:00 PDT,+2.11204e+06,+30952.4,+2.11227e+06+0.83962d
2011-05-14 01:00:00 PDT,+1.84519e+06,-64984.9,+1.84634e+06-2.01703d
2011-05-14 02:00:00 PDT,+1.75068e+06,-98339.3,+1.75344e+06-3.21503d
2011-05-14 03:00:00 PDT,+1.58513e+06,-155984,+1.59278e+06-5.62007d
2011-05-14 04:00:00 PDT,+1.54683e+06,-169177,+1.55605e+06-6.24165d
2011-05-14 05:00:00 PDT,+1.52554e+06,-176489,+1.53571e+06-6.5992d
2011-05-14 06:00:00 PDT,+1.54967e+06,-168201,+1.55877e+06-6.19465d
2011-05-14 07:00:00 PDT,+1.64605e+06,-134887,+1.65157e+06-4.6847d
2011-05-14 08:00:00 PDT,+1.79867e+06,-81444.4,+1.80051e+06-2.5926d
2011-05-14 09:00:00 PDT,+1.99428e+06,-11707.1,+1.99431e+06-0.336342d
2011-05-14 10:00:00 PDT,+2.24342e+06,+79147.6,+2.24482e+06+2.02055d
2011-05-14 11:00:00 PDT,+2.2992e+06,+99801.8,+2.30136e+06+2.48549d
2011-05-14 12:00:00 PDT,+2.25458e+06,+83271.5,+2.25612e+06+2.11522d
2011-05-14 13:00:00 PDT,+2.18896e+06,+59093.3,+2.18976e+06+1.54638d
2011-05-14 14:00:00 PDT,+2.21969e+06,+70395.7,+2.22081e+06+1.81648d
2011-05-14 15:00:00 PDT,+2.17219e+06,+52939.4,+2.17284e+06+1.3961d
2011-05-14 16:00:00 PDT,+2.12464e+06,+35545.9,+2.12494e+06+0.958489d
2011-05-14 17:00:00 PDT,+2.13723e+06,+40143.9,+2.13761e+06+1.07607d
2011-05-14 18:00:00 PDT,+2.18757e+06,+58580.2,+2.18835e+06+1.53394d
2011-05-14 19:00:00 PDT,+2.2978e+06,+99284.4,+2.29995e+06+2.47412d
2011-05-14 20:00:00 PDT,+2.33263e+06,+112236,+2.33533e+06+2.7547d
2011-05-14 21:00:00 PDT,+2.38967e+06,+133549,+2.3934e+06+3.19871d
2011-05-14 22:00:00 PDT,+2.41886e+06,+144501,+2.42317e+06+3.41875d
2011-05-14 23:00:00 PDT,+2.28247e+06,+93596.4,+2.28439e+06+2.34819d
2011-05-15 00:00:00 PDT,+2.08543e+06,+21269.3,+2.08554e+06+0.584339d
2011-05-15 01:00:00 PDT,+1.92262e+06,-37418.3,+1.92298e+06-1.11496d
2011-05-15 02:00:00 PDT,+1.75916e+06,-95362.5,+1.76174e+06-3.10292d
2011-05-15 03:00:00 PDT,+1.73797e+06,-102801,+1.74101e+06-3.38509d
2011-05-15 04:00:00 PDT,+1.67011e+06,-126518,+1.6749e+06-4.33213d
2011-05-15 05:00:00 PDT,+1.63897e+06,-137346,+1.64472e+06-4.7902d
2011-05-15 06:00:00 PDT,+1.64322e+06,-135871,+1.64883e+06-4.7268d
2011-05-15 07:00:00 PDT,+1.69699e+06,-117146,+1.70102e+06-3.94895d
2011-05-15 08:00:00 PDT,+1.82123e+06,-73471.6,+1.82272e+06-2.31015d
2011-05-15 09:00:00 PDT,+2.02235e+06,-1585.21,+2.02235e+06-0.0449112d
2011-05-15 10:00:00 PDT,+2.27968e+06,+92563,+2.28156e+06+2.32513d
2011-05-15 11:00:00 PDT,+2.27132e+06,+89463.9,+2.27308e+06+2.25563d
2011-05-15 12:00:00 PDT,+2.22667e+06,+72968.2,+2.22787e+06+1.87692d
2011-05-15 13:00:00 PDT,+2.168e+06,+51402.1,+2.16861e+06+1.3582d
2011-05-15 14:00:00 PDT,+2.06021e+06,+12114.2,+2.06025e+06+0.336899d
2011-05-15 15:00:00 PDT,+1.99568e+06,-11201.5,+1.99572e+06-0.321591d
2011-05-15 16:00:00 PDT,+1.92965e+06,-34903.9,+1.92996e+06-1.03627d
2011-05-15 17:00:00 PDT,+1.90574e+06,-43447,+1.90623e+06-1.306d
2011-05-15 18:00:00 PDT,+1.91277e+06,-40936,+1.91321e+06-1.22602d
2011-05-15 19:00:00 PDT,+1.98586e+06,-14739.4,+1.98591e+06-0.425252d
2011-05-15 20:00:00 PDT,+2.01674e+06,-3611.42,+2.01674e+06-0.102601d
2011-05-15 21:00:00 PDT,+2.01533e+06,-4117.77,+2.01534e+06-0.117068d
2011-05-15 22:00:00 PDT,+2.09104e+06,+23306.2,+2.09117e+06+0.63858d
2011-05-15 23:00:00 PDT,+2.11064e+06,+30442.2,+2.11086e+06+0.826331d
2011-05-16 00:00:00 PDT,+1.87618e+06,-53978.3,+1.87696e+06-1.64796d
2011-05-16 01:00:00 PDT,+1.6503e+06,-133412,+1.65568e+06-4.6218d
2011-05-16 02:00:00 PDT,+1.54825e+06,-168689,+1.55741e+06-6.21813d
2011-05-16 03:00:00 PDT,+1.52838e+06,-175515,+1.53842e+06-6.55101d
2011-05-16 04:00:00 PDT,+1.54967e+06,-168201,+1.55877e+06-6.19465d
2011-05-16 05:00:00 PDT,+1.56386e+06,-163319,+1.57236e+06-5.96198d
2011-05-16 06:00:00 PDT,+1.62906e+06,-140785,+1.63513e+06-4.93931d
2011-05-16 07:00:00 PDT,+1.80854e+06,-77958,+1.81022e+06-2.46823d
2011-05-16 08:00:00 PDT,+2.19176e+06,+60119.7,+2.19258e+06+1.57122d
2011-05-16 09:00:00 PDT,+2.23226e+06,+75027.1,+2.23352e+06+1.92501d
2011-05-16 10:00:00 PDT,+2.24063e+06,+78117.1,+2.24199e+06+1.99675d
2011-05-16 11:00:00 PDT,+2.2769e+06,+91529.7,+2.27873e+06+2.30201d
2011-05-16 12:00:00 PDT,+2.36046e+06,+122621,+2.36365e+06+2.97373d
2011-05-16 13:00:00 PDT,+2.44525e+06,+154430,+2.45012e+06+3.61373d
2011-05-16 14:00:00 PDT,+2.3702e+06,+126261,+2.37356e+06+3.04928d
2011-05-16 15:00:00 PDT,+2.28665e+06,+95147,+2.28863e+06+2.38269d
2011-05-16 16:00:00 PDT,+2.24482e+06,+79662.9,+2.24623e+06+2.03243d
2011-05-16 17:00:00 PDT,+2.29362e+06,+97732.5,+2.2957e+06+2.43993d
2011-05-16 18:00:00 PDT,+2.41747e+06,+143979,+2.42175e+06+3.40838d
2011-05-16 19:00:00 PDT,+2.36186e+06,+123141,+2.36506e+06+2.98456d
2011-05-16 20:00:00 PDT,+2.32288e+06,+108606,+2.32542e+06+2.67691d
2011-05-16 21:00:00 PDT,+2.32288e+06,+108606,+2.32542e+06+2.67691d
2011-05-16 22:00:00 PDT,+2.38828e+06,+133029,+2.39198e+06+3.18811d
2011-05-16 23:00:00 PDT,+2.39384e+06,+135113,+2.39765e+06+3.23044d
2011-05-17 00:00:00 PDT,+2.08824e+06,+22287.7,+2.08835e+06+0.611493d
2011-05-17 01:00:00 PDT,+1.82546e+06,-71975.1,+1.82688e+06-2.25791d
2011-05-17 02:00:00 PDT,+1.7083e+06,-113193,+1.71204e+06-3.79092d
2011-05-17 03:00:00 PDT,+1.68284e+06,-122081,+1.68727e+06-4.14923d
2011-05-17 04:00:00 PDT,+1.70406e+06,-114676,+1.70791e+06-3.84996d
2011-05-17 05:00:00 PDT,+1.6885e+06,-120108,+1.69277e+06-4.06875d
2011-05-17 06:00:00 PDT,+1.77045e+06,-91390.4,+1.77281e+06-2.95498d
2011-05-17 07:00:00 PDT,+1.94933e+06,-27856.4,+1.94953e+06-0.818714d
2011-05-17 08:00:00 PDT,+2.32984e+06,+111199,+2.33249e+06+2.73254d
2011-05-17 09:00:00 PDT,+2.37438e+06,+127822,+2.37781e+06+3.08149d
2011-05-17 10:00:00 PDT,+2.2992e+06,+99801.8,+2.30136e+06+2.48549d
2011-05-17 11:00:00 PDT,+2.23784e+06,+77086.9,+2.23917e+06+1.97289d
2011-05-17 12:00:00 PDT,+2.29502e+06,+98249.7,+2.29712e+06+2.45134d
2011-05-17 13:00:00 PDT,+2.26574e+06,+87399,+2.26743e+06+2.20904d
2011-05-17 14:00:00 PDT,+2.22109e+06,+70910.2,+2.22222e+06+1.8286d
2011-05-17 15:00:00 PDT,+2.13723e+06,+40143.9,+2.13761e+06+1.07607d
2011-05-17 16:00:00 PDT,+2.13024e+06,+37589,+2.13057e+06+1.01091d
2011-05-17 17:00:00 PDT,+2.27271e+06,+89980.2,+2.27449e+06+2.26725d
2011-05-17 18:00:00 PDT,+2.32845e+06,+110680,+2.33108e+06+2.72143d
2011-05-17 19:00:00 PDT,+2.20992e+06,+66796.7,+2.21093e+06+1.73129d
2011-05-17 20:00:00 PDT,+2.18058e+06,+56015.4,+2.1813e+06+1.47151d
2011-05-17 21:00:00 PDT,+2.12184e+06,+34524.8,+2.12212e+06+0.932186d
2011-05-17 22:00:00 PDT,+2.2504e+06,+81724.6,+2.25188e+06+2.07982d
2011-05-17 23:00:00 PDT,+2.27132e+06,+89463.8,+2.27308e+06+2.25563d
2011-05-18 00:00:00 PDT,+1.99849e+06,-10190.2,+1.99852e+06-0.292147d
2011-05-18 01:00:00 PDT,+1.75774e+06,-95858.8,+1.76036e+06-3.12154d
2011-05-18 02:00:00 PDT,+1.60781e+06,-148146,+1.61462e+06-5.26447d
2011-05-18 03:00:00 PDT,+1.58087e+06,-157452,+1.5887e+06-5.68778d
2011-05-18 04:00:00 PDT,+1.57237e+06,-160386,+1.58052e+06-5.8242d
2011-05-18 05:00:00 PDT,+1.58796e+06,-155005,+1.59551e+06-5.57512d
2011-05-18 06:00:00 PDT,+1.63614e+06,-138329,+1.64198e+06-4.83263d
2011-05-18 07:00:00 PDT,+1.82123e+06,-73471.6,+1.82272e+06-2.31015d
2011-05-18 08:00:00 PDT,+2.17639e+06,+54477.1,+2.17707e+06+1.43387d
2011-05-18 09:00:00 PDT,+2.28665e+06,+95147.1,+2.28863e+06+2.38269d
2011-05-18 10:00:00 PDT,+2.29223e+06,+97215.3,+2.29429e+06+2.4285d
2011-05-18 11:00:00 PDT,+2.2992e+06,+99801.8,+2.30136e+06+2.48549d
2011-05-18 12:00:00 PDT,+2.28526e+06,+94630.2,+2.28722e+06+2.3712d
2011-05-18 13:00:00 PDT,+2.26435e+06,+86882.8,+2.26601e+06+2.19736d
2011-05-18 14:00:00 PDT,+2.24202e+06,+78632.4,+2.2434e+06+2.00866d
2011-05-18 15:00:00 PDT,+2.23644e+06,+76571.9,+2.23775e+06+1.96094d
2011-05-18 16:00:00 PDT,+2.20433e+06,+64741.3,+2.20528e+06+1.6823d
2011-05-18 17:00:00 PDT,+2.19176e+06,+60119.7,+2.19258e+06+1.57122d
2011-05-18 18:00:00 PDT,+2.26016e+06,+85334.7,+2.26177e+06+2.16223d
2011-05-18 19:00:00 PDT,+2.23644e+06,+76572,+2.23775e+06+1.96094d
2011-05-18 20:00:00 PDT,+2.20154e+06,+63713.8,+2.20246e+06+1.65771d
2011-05-18 21:00:00 PDT,+2.18058e+06,+56015.4,+2.1813e+06+1.47151d
2011-05-18 22:00:00 PDT,+2.26574e+06,+87398.9,+2.26743e+06+2.20904d
2011-05-18 23:00:00 PDT,+2.15821e+06,+47817.1,+2.15874e+06+1.26923d
2011-05-19 00:00:00 PDT,+1.90855e+06,-42442.8,+1.90902e+06-1.27395d
2011-05-19 01:00:00 PDT,+1.69416e+06,-118133,+1.69827e+06-3.98876d
2011-05-19 02:00:00 PDT,+1.55251e+06,-167225,+1.56149e+06-6.14781d
2011-05-19 03:00:00 PDT,+1.51418e+06,-180384,+1.52488e+06-6.79362d
2011-05-19 04:00:00 PDT,+1.45733e+06,-199802,+1.47096e+06-7.80665d
2011-05-19 05:00:00 PDT,+1.39898e+06,-219611,+1.41612e+06-8.92144d
2011-05-19 06:00:00 PDT,+1.45591e+06,-200286,+1.46962e+06-7.83289d
2011-05-19 07:00:00 PDT,+1.63897e+06,-137346,+1.64472e+06-4.7902d
2011-05-19 08:00:00 PDT,+1.969e+06,-20798,+1.96911e+06-0.605177d
2011-05-19 09:00:00 PDT,+2.12184e+06,+34524.8,+2.12212e+06+0.932186d
2011-05-19 10:00:00 PDT,+2.12604e+06,+36056.6,+2.12634e+06+0.971616d
2011-05-19 11:00:00 PDT,+2.10924e+06,+29932.2,+2.10945e+06+0.813029d
2011-05-19 12:00:00 PDT,+2.09384e+06,+24325,+2.09398e+06+0.665601d
2011-05-19 13:00:00 PDT,+2.06862e+06,+15164,+2.06868e+06+0.419999d
2011-05-19 14:00:00 PDT,+2.06722e+06,+14655.5,+2.06727e+06+0.40619d
2011-05-19 15:00:00 PDT,+2.01393e+06,-4624.1,+2.01394e+06-0.131554d
2011-05-19 16:00:00 PDT,+2.01112e+06,-5636.65,+2.01113e+06-0.160585d
2011-05-19 17:00:00 PDT,+2.01674e+06,-3611.37,+2.01674e+06-0.102599d
2011-05-19 18:00:00 PDT,+2.1666e+06,+50889.8,+2.1672e+06+1.34553d
2011-05-19 19:00:00 PDT,+2.22528e+06,+72453.6,+2.22645e+06+1.86486d
2011-05-19 20:00:00 PDT,+2.2504e+06,+81724.5,+2.25188e+06+2.07982d
2011-05-19 21:00:00 PDT,+2.17778e+06,+54989.8,+2.17848e+06+1.44643d
2011-05-19 22:00:00 PDT,+2.34933e+06,+118465,+2.35232e+06+2.88669d
2011-05-19 23:00:00 PDT,+2.29084e+06,+96698.1,+2.29288e+06+2.41707d
2011-05-20 00:00:00 PDT,+2.02515e+06,-571.825,+2.02515e+06-0.0161781d
2011-05-20 01:00:00 PDT,+1.80431e+06,-79452.5,+1.80606e+06-2.52138d
2011-05-20 02:00:00 PDT,+1.69416e+06,-118133,+1.69827e+06-3.98876d
2011-05-20 03:00:00 PDT,+1.60922e+06,-147656,+1.61598e+06-5.24255d
2011-05-20 04:00:00 PDT,+1.61206e+06,-146675,+1.61872e+06-5.19881d
2011-05-20 05:00:00 PDT,+1.60214e+06,-150107,+1.60915e+06-5.35251d
2011-05-20 06:00:00 PDT,+1.64888e+06,-133904,+1.65431e+06-4.64273d
2011-05-20 07:00:00 PDT,+1.80008e+06,-80946.5,+1.8019e+06-2.57475d
2011-05-20 08:00:00 PDT,+2.19455e+06,+61146.3,+2.1954e+06+1.59601d
2011-05-20 09:00:00 PDT,+2.30338e+06,+101354,+2.30561e+06+2.51953d
2011-05-20 10:00:00 PDT,+2.29362e+06,+97732.5,+2.2957e+06+2.43993d
2011-05-20 11:00:00 PDT,+2.27411e+06,+90496.7,+2.27591e+06+2.27885d
2011-05-20 12:00:00 PDT,+2.2978e+06,+99284.3,+2.29995e+06+2.47412d
2011-05-20 13:00:00 PDT,+2.20712e+06,+65768.8,+2.2081e+06+1.70682d
2011-05-20 14:00:00 PDT,+2.1666e+06,+50889.8,+2.1672e+06+1.34553d
2011-05-20 15:00:00 PDT,+2.13303e+06,+38610.9,+2.13338e+06+1.03702d
2011-05-20 16:00:00 PDT,+2.14283e+06,+42188.9,+2.14324e+06+1.12792d
2011-05-20 17:00:00 PDT,+2.17639e+06,+54477,+2.17707e+06+1.43387d
2011-05-20 18:00:00 PDT,+2.23505e+06,+76056.9,+2.23634e+06+1.94898d
2011-05-20 19:00:00 PDT,+2.21829e+06,+69881.5,+2.2194e+06+1.80436d
2011-05-20 20:00:00 PDT,+2.28247e+06,+93596.4,+2.28439e+06+2.34819d
2011-05-20 21:00:00 PDT,+2.2155e+06,+68853,+2.21657e+06+1.78005d
2011-05-20 22:00:00 PDT,+2.35212e+06,+119504,+2.35515e+06+2.90852d
2011-05-20 23:00:00 PDT,+2.38133e+06,+130425,+2.3849e+06+3.13494d
2011-05-21 00:00:00 PDT,+2.06301e+06,+13130.5,+2.06306e+06+0.364668d
2011-05-21 01:00:00 PDT,+1.82969e+06,-70478.1,+1.83105e+06-2.20589d
2011-05-21 02:00:00 PDT,+1.66304e+06,-128982,+1.66803e+06-4.43486d
2011-05-21 03:00:00 PDT,+1.55251e+06,-167225,+1.56149e+06-6.14781d
2011-05-21 04:00:00 PDT,+1.49713e+06,-186219,+1.50867e+06-7.09024d
2011-05-21 05:00:00 PDT,+1.46018e+06,-198833,+1.47365e+06-7.75431d
2011-05-21 06:00:00 PDT,+1.46728e+06,-196410,+1.48037e+06-7.62427d
2011-05-21 07:00:00 PDT,+1.5156e+06,-179897,+1.52624e+06-6.76917d
2011-05-21 08:00:00 PDT,+1.64747e+06,-134396,+1.65294e+06-4.6637d
2011-05-21 09:00:00 PDT,+1.83251e+06,-69479.9,+1.83383e+06-2.17133d
2011-05-21 10:00:00 PDT,+2.02375e+06,-1078.54,+2.02375e+06-0.0305353d
2011-05-21 11:00:00 PDT,+2.20573e+06,+65255,+2.20669e+06+1.69457d
2011-05-21 12:00:00 PDT,+2.2769e+06,+91529.7,+2.27873e+06+2.30201d
2011-05-21 13:00:00 PDT,+2.22109e+06,+70910.2,+2.22222e+06+1.8286d
2011-05-21 14:00:00 PDT,+2.18058e+06,+56015.3,+2.1813e+06+1.47151d
2011-05-21 15:00:00 PDT,+2.21131e+06,+67310.6,+2.21234e+06+1.7435d
2011-05-21 16:00:00 PDT,+2.1694e+06,+51914.5,+2.17002e+06+1.37085d
2011-05-21 17:00:00 PDT,+2.12184e+06,+34524.8,+2.12212e+06+0.932186d
2011-05-21 18:00:00 PDT,+2.13583e+06,+39632.8,+2.1362e+06+1.06307d
2011-05-21 19:00:00 PDT,+2.21829e+06,+69881.5,+2.2194e+06+1.80435d
