CHO,2017-01-01 18:45,M
CHO,2017-01-01 18:50,M
CHO,2017-01-01 18:53,57.00
CHO,2017-01-01 18:55,M
CHO,2017-01-01 19:00,M
CHO,2017-01-01 19:05,M
CHO,2017-01-01 19:10,M
CHO,2017-01-01 19:15,M
CHO,2017-01-01 19:20,M
CHO,2017-01-01 19:25,M
CHO,2017-01-01 19:30,M
CHO,2017-01-01 19:35,M
CHO,2017-01-01 19:40,M
CHO,2017-01-01 19:45,M
CHO,2017-01-01 19:50,M
CHO,2017-01-01 19:53,57.90
CHO,2017-01-01 19:55,M
CHO,2017-01-01 20:00,M
CHO,2017-01-01 20:05,M
CHO,2017-01-01 20:10,M
CHO,2017-01-01 20:15,M
CHO,2017-01-01 20:20,M
CHO,2017-01-01 20:25,M
CHO,2017-01-01 20:30,M
CHO,2017-01-01 20:35,M
CHO,2017-01-01 20:40,M
CHO,2017-01-01 20:45,M
CHO,2017-01-01 20:50,M
CHO,2017-01-01 20:53,57.00
CHO,2017-01-01 20:55,M
CHO,2017-01-01 21:00,M
CHO,2017-01-01 21:05,M
CHO,2017-01-01 21:10,M
CHO,2017-01-01 21:15,M
CHO,2017-01-01 21:20,M
CHO,2017-01-01 21:25,M
CHO,2017-01-01 21:30,M
CHO,2017-01-01 21:35,M
CHO,2017-01-01 21:40,M
CHO,2017-01-01 21:45,M
CHO,2017-01-01 21:50,M
CHO,2017-01-01 21:53,53.10
CHO,2017-01-01 21:55,M
CHO,2017-01-01 22:00,M
CHO,2017-01-01 22:05,M
CHO,2017-01-01 22:10,M
CHO,2017-01-01 22:15,M
CHO,2017-01-01 22:20,M
CHO,2017-01-01 22:25,M
CHO,2017-01-01 22:30,M
CHO,2017-01-01 22:35,M
CHO,2017-01-01 22:40,M
CHO,2017-01-01 22:45,M
CHO,2017-01-01 22:50,M
CHO,2017-01-01 22:53,51.10
CHO,2017-01-01 22:55,M
CHO,2017-01-01 23:00,M
CHO,2017-01-01 23:05,M
CHO,2017-01-01 23:10,M
CHO,2017-01-01 23:15,M
CHO,2017-01-01 23:20,M
CHO,2017-01-01 23:25,M
CHO,2017-01-01 23:30,M
CHO,2017-01-01 23:35,M
CHO,2017-01-01 23:40,M
CHO,2017-01-01 23:45,M
CHO,2017-01-01 23:50,M
CHO,2017-01-01 23:53,50.00
CHO,2017-01-01 23:55,M
CHO,2017-01-02 00:00,M
CHO,2017-01-02 00:05,M
CHO,2017-01-02 00:10,M
CHO,2017-01-02 00:15,M
CHO,2017-01-02 00:20,M
CHO,2017-01-02 00:25,M
CHO,2017-01-02 00:30,M
CHO,2017-01-02 00:35,M
CHO,2017-01-02 00:40,M
CHO,2017-01-02 00:45,M
CHO,2017-01-02 00:50,M
CHO,2017-01-02 00:53,51.10
CHO,2017-01-02 00:55,M
CHO,2017-01-02 01:00,M
CHO,2017-01-02 01:05,M
CHO,2017-01-02 01:10,M
CHO,2017-01-02 01:15,M
CHO,2017-01-02 01:20,M
CHO,2017-01-02 01:25,M
CHO,2017-01-02 01:30,M
CHO,2017-01-02 01:35,M
CHO,2017-01-02 01:40,M
CHO,2017-01-02 01:45,M
CHO,2017-01-02 01:50,M
CHO,2017-01-02 01:53,50.00
CHO,2017-01-02 01:55,M
CHO,2017-01-02 02:00,M
CHO,2017-01-02 02:05,M
CHO,2017-01-02 02:10,M
CHO,2017-01-02 02:15,M
CHO,2017-01-02 02:20,M
CHO,2017-01-02 02:25,M
CHO,2017-01-02 02:30,M
CHO,2017-01-02 02:35,M
CHO,2017-01-02 02:40,M
CHO,2017-01-02 02:45,M
CHO,2017-01-02 02:50,M
CHO,2017-01-02 02:53,50.00
CHO,2017-01-02 02:55,M
CHO,2017-01-02 03:00,M
CHO,2017-01-02 03:05,M
CHO,2017-01-02 03:10,M
CHO,2017-01-02 03:15,M
CHO,2017-01-02 03:20,M
CHO,2017-01-02 03:25,M
CHO,2017-01-02 03:30,M
CHO,2017-01-02 03:35,M
CHO,2017-01-02 03:40,M
CHO,2017-01-02 03:45,M
CHO,2017-01-02 03:50,M
CHO,2017-01-02 03:53,46.90
CHO,2017-01-02 03:55,M
CHO,2017-01-02 04:00,M
CHO,2017-01-02 04:05,M
CHO,2017-01-02 04:10,M
CHO,2017-01-02 04:15,M
CHO,2017-01-02 04:20,M
CHO,2017-01-02 04:25,M
CHO,2017-01-02 04:26,46.00
CHO,2017-01-02 04:30,M
CHO,2017-01-02 04:35,M
CHO,2017-01-02 04:40,M
CHO,2017-01-02 04:45,M
CHO,2017-01-02 04:50,M
CHO,2017-01-02 04:53,46.90
CHO,2017-01-02 04:55,M
CHO,2017-01-02 05:00,M
CHO,2017-01-02 05:05,M
CHO,2017-01-02 05:10,M
CHO,2017-01-02 05:15,M
CHO,2017-01-02 05:20,M
CHO,2017-01-02 05:25,M
CHO,2017-01-02 05:30,45.00
CHO,2017-01-02 05:35,M
CHO,2017-01-02 05:40,M
CHO,2017-01-02 05:45,M
CHO,2017-01-02 05:50,M
CHO,2017-01-02 05:53,45.00
CHO,2017-01-02 05:55,M
CHO,2017-01-02 06:00,M
CHO,2017-01-02 06:05,M
CHO,2017-01-02 06:10,M
CHO,2017-01-02 06:15,M
CHO,2017-01-02 06:20,M
CHO,2017-01-02 06:22,44.10
CHO,2017-01-02 06:25,M
CHO,2017-01-02 06:29,44.10
CHO,2017-01-02 06:30,M
CHO,2017-01-02 06:35,M
CHO,2017-01-02 06:40,M
CHO,2017-01-02 06:45,M
CHO,2017-01-02 06:50,M
CHO,2017-01-02 06:53,44.10
CHO,2017-01-02 06:55,M
CHO,2017-01-02 07:00,M
CHO,2017-01-02 07:01,44.10
CHO,2017-01-02 07:05,M
CHO,2017-01-02 07:10,M
CHO,2017-01-02 07:11,43.00
CHO,2017-01-02 07:15,M
CHO,2017-01-02 07:20,M
CHO,2017-01-02 07:25,M
CHO,2017-01-02 07:30,M
CHO,2017-01-02 07:35,M
CHO,2017-01-02 07:38,43.00
CHO,2017-01-02 07:40,M
CHO,2017-01-02 07:45,M
CHO,2017-01-02 07:50,M
CHO,2017-01-02 07:53,43.00
CHO,2017-01-02 07:55,M
CHO,2017-01-02 08:00,M
CHO,2017-01-02 08:05,M
CHO,2017-01-02 08:10,M
CHO,2017-01-02 08:15,M
CHO,2017-01-02 08:19,43.00
CHO,2017-01-02 08:20,M
CHO,2017-01-02 08:25,M
CHO,2017-01-02 08:30,M
CHO,2017-01-02 08:35,M
CHO,2017-01-02 08:40,M
CHO,2017-01-02 08:45,M
CHO,2017-01-02 08:50,M
CHO,2017-01-02 08:53,43.00
CHO,2017-01-02 08:55,M
CHO,2017-01-02 09:00,M
CHO,2017-01-02 09:05,M
CHO,2017-01-02 09:10,M
CHO,2017-01-02 09:15,M
CHO,2017-01-02 09:20,M
CHO,2017-01-02 09:25,M
CHO,2017-01-02 09:26,43.00
CHO,2017-01-02 09:30,M
CHO,2017-01-02 09:35,M
CHO,2017-01-02 09:40,43.00
CHO,2017-01-02 09:45,M
CHO,2017-01-02 09:50,M
CHO,2017-01-02 09:53,43.00
CHO,2017-01-02 09:55,M
CHO,2017-01-02 10:00,M
CHO,2017-01-02 10:05,M
CHO,2017-01-02 10:10,M
CHO,2017-01-02 10:15,M
CHO,2017-01-02 10:20,M
CHO,2017-01-02 10:22,43.00
CHO,2017-01-02 10:25,M
CHO,2017-01-02 10:30,M
CHO,2017-01-02 10:35,M
CHO,2017-01-02 10:40,M
CHO,2017-01-02 10:45,M
CHO,2017-01-02 10:50,M
CHO,2017-01-02 10:53,43.00
CHO,2017-01-02 10:55,M
CHO,2017-01-02 11:00,M
CHO,2017-01-02 11:05,M
CHO,2017-01-02 11:10,M
CHO,2017-01-02 11:15,M
CHO,2017-01-02 11:20,M
CHO,2017-01-02 11:25,M
CHO,2017-01-02 11:30,M
CHO,2017-01-02 11:35,M
CHO,2017-01-02 11:40,M
CHO,2017-01-02 11:45,M
CHO,2017-01-02 11:50,M
CHO,2017-01-02 11:53,43.00
CHO,2017-01-02 11:55,M
CHO,2017-01-02 12:00,M
CHO,2017-01-02 12:01,43.00
CHO,2017-01-02 12:05,M
CHO,2017-01-02 12:10,M
CHO,2017-01-02 12:15,M
CHO,2017-01-02 12:20,M
CHO,2017-01-02 12:25,M
CHO,2017-01-02 12:30,M
CHO,2017-01-02 12:35,M
CHO,2017-01-02 12:40,M
CHO,2017-01-02 12:45,M
CHO,2017-01-02 12:50,M
CHO,2017-01-02 12:53,43.00
CHO,2017-01-02 12:55,M
CHO,2017-01-02 13:00,M
CHO,2017-01-02 13:05,M
CHO,2017-01-02 13:10,M
CHO,2017-01-02 13:15,M
CHO,2017-01-02 13:20,M
CHO,2017-01-02 13:25,M
CHO,2017-01-02 13:30,M
CHO,2017-01-02 13:35,M
CHO,2017-01-02 13:40,M
CHO,2017-01-02 13:45,M
CHO,2017-01-02 13:50,M
CHO,2017-01-02 13:53,43.00
CHO,2017-01-02 13:55,M
CHO,2017-01-02 14:00,M
CHO,2017-01-02 14:05,M
CHO,2017-01-02 14:10,M
CHO,2017-01-02 14:15,M
CHO,2017-01-02 14:20,M
CHO,2017-01-02 14:25,M
CHO,2017-01-02 14:30,M
CHO,2017-01-02 14:33,43.00
CHO,2017-01-02 14:35,M
CHO,2017-01-02 14:40,M
CHO,2017-01-02 14:45,M
CHO,2017-01-02 14:50,M
CHO,2017-01-02 14:53,43.00
CHO,2017-01-02 14:55,M
CHO,2017-01-02 15:00,43.00
CHO,2017-01-02 15:05,M
CHO,2017-01-02 15:10,M
CHO,2017-01-02 15:15,M
CHO,2017-01-02 15:20,M
CHO,2017-01-02 15:25,M
CHO,2017-01-02 15:30,M
CHO,2017-01-02 15:35,M
CHO,2017-01-02 15:40,M
CHO,2017-01-02 15:45,M
CHO,2017-01-02 15:50,M
CHO,2017-01-02 15:53,44.10
CHO,2017-01-02 15:55,M
CHO,2017-01-02 16:00,M
CHO,2017-01-02 16:05,M
CHO,2017-01-02 16:07,45.00
CHO,2017-01-02 16:10,M
CHO,2017-01-02 16:15,M
CHO,2017-01-02 16:20,M
CHO,2017-01-02 16:25,M
CHO,2017-01-02 16:30,M
CHO,2017-01-02 16:35,M
CHO,2017-01-02 16:40,M
CHO,2017-01-02 16:45,M
CHO,2017-01-02 16:49,44.60
CHO,2017-01-02 16:50,M
CHO,2017-01-02 16:53,45.00
CHO,2017-01-02 16:55,M
CHO,2017-01-02 17:00,M
CHO,2017-01-02 17:05,M
CHO,2017-01-02 17:10,M
CHO,2017-01-02 17:15,M
CHO,2017-01-02 17:20,M
CHO,2017-01-02 17:25,M
CHO,2017-01-02 17:30,M
CHO,2017-01-02 17:35,M
CHO,2017-01-02 17:40,M
CHO,2017-01-02 17:45,M
CHO,2017-01-02 17:50,M
CHO,2017-01-02 17:53,45.00
CHO,2017-01-02 17:55,M
CHO,2017-01-02 18:00,M
CHO,2017-01-02 18:05,M
CHO,2017-01-02 18:10,M
CHO,2017-01-02 18:15,M
CHO,2017-01-02 18:20,M
CHO,2017-01-02 18:25,M
CHO,2017-01-02 18:30,M
CHO,2017-01-02 18:35,M
CHO,2017-01-02 18:40,M
CHO,2017-01-02 18:45,M
CHO,2017-01-02 18:50,M
CHO,2017-01-02 18:53,46.90
CHO,2017-01-02 18:55,M
CHO,2017-01-02 19:00,M
CHO,2017-01-02 19:05,M
CHO,2017-01-02 19:10,M
CHO,2017-01-02 19:15,M
CHO,2017-01-02 19:20,M
CHO,2017-01-02 19:25,M
CHO,2017-01-02 19:30,M
CHO,2017-01-02 19:35,M
CHO,2017-01-02 19:40,M
CHO,2017-01-02 19:45,M
CHO,2017-01-02 19:49,46.40
CHO,2017-01-02 19:50,M
CHO,2017-01-02 19:53,46.90
CHO,2017-01-02 19:55,M
CHO,2017-01-02 20:00,M
CHO,2017-01-02 20:05,M
CHO,2017-01-02 20:10,M
CHO,2017-01-02 20:15,M
CHO,2017-01-02 20:20,M
CHO,2017-01-02 20:25,M
CHO,2017-01-02 20:30,M
CHO,2017-01-02 20:35,M
CHO,2017-01-02 20:40,M
CHO,2017-01-02 20:45,M
CHO,2017-01-02 20:50,M
CHO,2017-01-02 20:53,46.90
CHO,2017-01-02 20:55,M
CHO,2017-01-02 21:00,M
CHO,2017-01-02 21:05,M
CHO,2017-01-02 21:10,M
CHO,2017-01-02 21:15,M
CHO,2017-01-02 21:20,M
CHO,2017-01-02 21:25,M
CHO,2017-01-02 21:30,M
CHO,2017-01-02 21:35,M
CHO,2017-01-02 21:40,M
CHO,2017-01-02 21:45,M
CHO,2017-01-02 21:50,M
CHO,2017-01-02 21:53,46.00
CHO,2017-01-02 21:55,M
CHO,2017-01-02 22:00,M
CHO,2017-01-02 22:05,M
CHO,2017-01-02 22:10,M
CHO,2017-01-02 22:15,M
CHO,2017-01-02 22:20,M
CHO,2017-01-02 22:25,M
CHO,2017-01-02 22:30,M
CHO,2017-01-02 22:35,M
CHO,2017-01-02 22:40,M
CHO,2017-01-02 22:42,45.00
CHO,2017-01-02 22:45,M
CHO,2017-01-02 22:50,M
CHO,2017-01-02 22:53,45.00
CHO,2017-01-02 22:55,M
CHO,2017-01-02 23:00,M
CHO,2017-01-02 23:05,M
CHO,2017-01-02 23:10,M
CHO,2017-01-02 23:15,M
CHO,2017-01-02 23:20,M
CHO,2017-01-02 23:25,M
CHO,2017-01-02 23:30,M
CHO,2017-01-02 23:35,M
CHO,2017-01-02 23:40,M
CHO,2017-01-02 23:45,M
CHO,2017-01-02 23:50,M
CHO,2017-01-02 23:53,45.00
CHO,2017-01-02 23:55,M
CHO,2017-01-03 00:00,M
CHO,2017-01-03 00:05,M
CHO,2017-01-03 00:10,M
CHO,2017-01-03 00:15,M
CHO,2017-01-03 00:20,M
CHO,2017-01-03 00:25,M
CHO,2017-01-03 00:30,M
CHO,2017-01-03 00:35,M
CHO,2017-01-03 00:40,M
CHO,2017-01-03 00:45,M
CHO,2017-01-03 00:50,M
CHO,2017-01-03 00:53,45.00
CHO,2017-01-03 00:55,M
CHO,2017-01-03 01:00,45.00
CHO,2017-01-03 01:05,M
CHO,2017-01-03 01:07,45.00
CHO,2017-01-03 01:10,M
CHO,2017-01-03 01:15,M
CHO,2017-01-03 01:20,M
CHO,2017-01-03 01:25,M
CHO,2017-01-03 01:30,M
CHO,2017-01-03 01:35,M
CHO,2017-01-03 01:40,M
CHO,2017-01-03 01:45,M
CHO,2017-01-03 01:50,M
CHO,2017-01-03 01:53,45.00
CHO,2017-01-03 01:55,M
CHO,2017-01-03 02:00,M
CHO,2017-01-03 02:05,M
CHO,2017-01-03 02:10,M
CHO,2017-01-03 02:15,M
CHO,2017-01-03 02:20,M
CHO,2017-01-03 02:25,M
CHO,2017-01-03 02:30,M
CHO,2017-01-03 02:35,M
CHO,2017-01-03 02:40,M
CHO,2017-01-03 02:41,44.10
CHO,2017-01-03 02:45,M
CHO,2017-01-03 02:50,M
CHO,2017-01-03 02:53,44.10
CHO,2017-01-03 02:55,M
CHO,2017-01-03 03:00,M
CHO,2017-01-03 03:05,M
CHO,2017-01-03 03:10,M
CHO,2017-01-03 03:15,M
CHO,2017-01-03 03:20,M
CHO,2017-01-03 03:22,44.10
CHO,2017-01-03 03:25,M
CHO,2017-01-03 03:30,M
CHO,2017-01-03 03:35,M
CHO,2017-01-03 03:39,44.10
CHO,2017-01-03 03:40,M
CHO,2017-01-03 03:45,M
CHO,2017-01-03 03:50,M
CHO,2017-01-03 03:53,44.10
CHO,2017-01-03 03:55,M
CHO,2017-01-03 04:00,44.10
CHO,2017-01-03 04:05,M
CHO,2017-01-03 04:10,M
CHO,2017-01-03 04:15,M
CHO,2017-01-03 04:20,M
CHO,2017-01-03 04:25,M
CHO,2017-01-03 04:27,44.10
CHO,2017-01-03 04:30,M
CHO,2017-01-03 04:35,M
CHO,2017-01-03 04:40,M
CHO,2017-01-03 04:45,M
CHO,2017-01-03 04:50,M
CHO,2017-01-03 04:53,44.10
CHO,2017-01-03 04:55,M
CHO,2017-01-03 05:00,M
CHO,2017-01-03 05:05,M
CHO,2017-01-03 05:10,M
CHO,2017-01-03 05:15,M
CHO,2017-01-03 05:20,M
CHO,2017-01-03 05:23,44.10
CHO,2017-01-03 05:25,M
CHO,2017-01-03 05:30,M
CHO,2017-01-03 05:35,M
CHO,2017-01-03 05:40,M
CHO,2017-01-03 05:45,M
CHO,2017-01-03 05:50,M
CHO,2017-01-03 05:53,44.10
CHO,2017-01-03 05:55,M
CHO,2017-01-03 06:00,M
CHO,2017-01-03 06:05,M
CHO,2017-01-03 06:10,M
CHO,2017-01-03 06:15,M
CHO,2017-01-03 06:20,M
CHO,2017-01-03 06:25,M
CHO,2017-01-03 06:30,M
CHO,2017-01-03 06:34,44.10
CHO,2017-01-03 06:35,M
CHO,2017-01-03 06:40,M
CHO,2017-01-03 06:42,44.10
CHO,2017-01-03 06:45,M
CHO,2017-01-03 06:50,M
CHO,2017-01-03 06:53,44.10
CHO,2017-01-03 06:55,M
CHO,2017-01-03 07:00,M
CHO,2017-01-03 07:05,M
CHO,2017-01-03 07:10,M
CHO,2017-01-03 07:15,M
CHO,2017-01-03 07:19,44.10
CHO,2017-01-03 07:20,M
CHO,2017-01-03 07:25,M
CHO,2017-01-03 07:30,M
CHO,2017-01-03 07:35,M
CHO,2017-01-03 07:40,M
CHO,2017-01-03 07:45,M
CHO,2017-01-03 07:50,M
CHO,2017-01-03 07:53,44.10
CHO,2017-01-03 07:55,M
CHO,2017-01-03 08:00,M
CHO,2017-01-03 08:05,M
CHO,2017-01-03 08:10,M
CHO,2017-01-03 08:15,M
CHO,2017-01-03 08:20,M
CHO,2017-01-03 08:22,44.10
CHO,2017-01-03 08:25,M
CHO,2017-01-03 08:30,M
CHO,2017-01-03 08:35,M
CHO,2017-01-03 08:40,M
CHO,2017-01-03 08:45,M
CHO,2017-01-03 08:50,M
CHO,2017-01-03 08:53,44.10
CHO,2017-01-03 08:55,M
CHO,2017-01-03 09:00,M
CHO,2017-01-03 09:05,M
CHO,2017-01-03 09:10,M
CHO,2017-01-03 09:15,M
CHO,2017-01-03 09:20,M
CHO,2017-01-03 09:25,M
CHO,2017-01-03 09:30,M
CHO,2017-01-03 09:35,M
CHO,2017-01-03 09:40,M
CHO,2017-01-03 09:42,44.10
CHO,2017-01-03 09:45,M
CHO,2017-01-03 09:50,M
CHO,2017-01-03 09:53,43.00
CHO,2017-01-03 09:55,M
CHO,2017-01-03 10:00,M
CHO,2017-01-03 10:05,M
CHO,2017-01-03 10:10,M
CHO,2017-01-03 10:15,M
CHO,2017-01-03 10:20,M
CHO,2017-01-03 10:25,M
CHO,2017-01-03 10:29,43.00
CHO,2017-01-03 10:30,M
CHO,2017-01-03 10:35,M
CHO,2017-01-03 10:40,M
CHO,2017-01-03 10:45,M
CHO,2017-01-03 10:50,M
CHO,2017-01-03 10:53,43.00
CHO,2017-01-03 10:55,M
CHO,2017-01-03 11:00,M
CHO,2017-01-03 11:05,M
CHO,2017-01-03 11:10,M
CHO,2017-01-03 11:15,M
CHO,2017-01-03 11:20,M
CHO,2017-01-03 11:25,M
CHO,2017-01-03 11:30,M
CHO,2017-01-03 11:35,M
CHO,2017-01-03 11:40,M
CHO,2017-01-03 11:45,M
CHO,2017-01-03 11:50,M
CHO,2017-01-03 11:53,43.00
CHO,2017-01-03 11:55,M
CHO,2017-01-03 12:00,M
CHO,2017-01-03 12:05,M
CHO,2017-01-03 12:10,M
CHO,2017-01-03 12:15,M
CHO,2017-01-03 12:20,M
