16.7,0.92,0,0,0
16.0,0.92,0,0,0
16.3,0.91,0,0,0
16.2,0.91,0,0,0
17.6,0.91,0,0,0
19.2,0.91,0,0,0
21.2,0.92,0,0,0
23.2,0.92,1,0,1
24.6,0.92,2,1,3
25.5,0.93,2,1,3
26.4,0.93,0,0,0
26.4,0.94,0,0,0
26.6,0.95,0,0,0
26.8,0.95,0,0,0
26.8,0.96,0,0,0
26.2,0.96,0,0,0
26.2,0.96,0,0,0
24.6,0.96,0,0,0
25.3,0.95,0,0,0
25.2,0.95,0,0,0
25.9,0.95,0,0,0
26.2,0.95,0,0,0
25.9,0.95,0,0,0
25.9,0.96,0,0,0
25.7,0.96,0,0,0
24.8,0.95,0,0,0
24.1,0.95,0,0,0
24.4,0.95,0,0,0
24.1,0.95,0,0,0
24.6,0.95,0,0,0
25.2,0.95,0,0,0
25.3,0.95,1,0,1
24.6,0.95,0,0,0
22.6,0.95,0,0,0
20.5,0.95,0,0,0
17.8,0.94,0,0,0
15.4,0.93,0,0,0
13.5,0.92,0,0,0
11.7,0.9,0,0,0
9.7,0.9,0,0,0
7.9,0.88,0,0,0
6.1,0.88,0,0,0
4.3,0.87,0,0,0
2.8,0.86,0,0,0
1.9,0.85,0,0,0
1.4,0.85,0,0,0
0.9,0.84,0,0,0
-0.6,0.84,0,0,0
-1.3,0.83,0,0,0
-2.2,0.83,0,0,0
-3.1,0.82,0,0,0
-3.6,0.82,0,0,0
-4.0,0.82,0,0,0
-2.9,0.82,0,0,0
4.1,0.84,1,0,1
9.9,0.86,4,1,5
14.4,0.89,4,1,5
14.7,0.89,3,1,4
12.4,0.89,1,0,2
7.0,0.89,0,0,0
4.1,0.87,0,0,0
0.7,0.85,0,0,0
-0.6,0.84,0,0,0
-1.3,0.83,0,0,0
-1.5,0.83,0,0,0
-1.5,0.83,0,0,0
1.8,0.83,0,0,0
2.7,0.84,0,0,0
1.2,0.84,0,0,0
-1.1,0.84,0,0,0
-1.1,0.83,0,0,0
-1.8,0.83,0,0,0
-4.2,0.82,0,0,0
-5.3,0.82,0,0,0
-6.0,0.81,0,0,0
-5.4,0.81,0,0,0
-6.7,0.81,0,0,0
-6.2,0.8,0,0,0
-2.7,0.81,0,0,0
3.6,0.82,1,0,1
11.5,0.84,0,0,1
12.9,0.76,0,0,0
12.6,0.76,0,0,0
12.2,0.86,0,0,0
12.4,0.87,0,0,0
12.6,0.86,0,0,0
12.2,0.86,0,0,0
12.0,0.84,0,0,0
11.8,0.81,0,0,0
12.4,0.81,0,0,0
13.3,0.83,0,0,0
12.9,0.84,0,0,0
11.3,0.85,0,0,0
12.7,0.85,0,0,0
13.8,0.84,0,0,0
13.5,0.85,0,0,0
10.8,0.86,0,0,0
6.4,0.89,0,0,0
5.4,0.88,0,0,0
3.6,0.87,0,0,0
2.8,0.86,0,0,0
2.7,0.85,0,0,0
4.5,0.85,1,0,1
8.1,0.86,3,1,4
11.5,0.85,1,0,2
14.0,0.82,5,2,6
12.6,0.83,2,1,3
11.7,0.88,0,0,0
9.9,0.88,0,0,0
8.4,0.89,0,0,0
8.6,0.88,0,0,0
10.8,0.87,0,0,0
10.9,0.87,0,0,0
11.3,0.88,0,0,0
13.1,0.88,0,0,0
16.2,0.88,0,0,0
16.3,0.87,0,0,0
16.3,0.87,0,0,0
16.2,0.88,0,0,0
16.2,0.88,0,0,0
16.0,0.88,0,0,0
15.6,0.88,0,0,0
15.3,0.88,0,0,0
15.3,0.89,0,0,0
14.9,0.89,0,0,0
15.3,0.88,0,0,0
16.0,0.86,3,1,4
16.0,0.85,8,3,10
16.2,0.81,3,1,5
15.8,0.83,0,0,0
14.9,0.84,0,0,0
14.5,0.85,0,0,0
13.5,0.85,0,0,0
12.7,0.83,0,0,0
12.2,0.84,0,0,0
11.7,0.85,0,0,0
11.5,0.87,0,0,0
12.4,0.87,0,0,0
12.0,0.84,0,0,0
11.7,0.83,0,0,0
10.9,0.8,0,0,0
10.4,0.81,0,0,0
6.3,0.76,0,0,0
0.9,0.82,0,0,0
1.4,0.84,0,0,0
-4.4,0.84,0,0,0
-8.0,0.84,0,0,0
-6.0,0.82,0,0,0
-11.2,0.81,0,0,0
-9.2,0.8,0,0,0
-0.6,0.81,1,0,2
3.7,0.82,5,2,6
5.7,0.77,5,2,7
6.1,0.73,7,2,9
5.7,0.73,5,2,6
0.5,0.77,0,0,0
-6.7,0.84,0,0,0
-7.6,0.83,0,0,0
-10.1,0.81,0,0,0
-11.4,0.8,0,0,0
-12.3,0.8,0,0,0
-14.1,0.79,0,0,0
-13.0,0.78,0,0,0
-10.3,0.78,0,0,0
-2.2,0.79,0,0,0
1.4,0.78,0,0,0
0.3,0.75,0,0,0
-6.7,0.75,0,0,0
-9.0,0.79,0,0,0
-13.0,0.81,0,0,0
-13.7,0.79,0,0,0
-9.0,0.79,0,0,0
-11.0,0.79,0,0,0
3.2,0.71,0,0,0
4.8,0.66,0,0,0
5.0,0.68,0,0,0
5.0,0.76,0,0,0
5.2,0.79,0,0,0
4.6,0.82,0,0,0
4.3,0.82,0,0,0
4.8,0.81,0,0,0
4.3,0.8,0,0,0
3.6,0.8,0,0,0
3.4,0.8,0,0,0
3.7,0.81,0,0,0
4.3,0.82,0,0,0
4.1,0.8,0,0,0
4.5,0.78,0,0,0
4.3,0.76,0,0,0
5.2,0.77,0,0,0
7.0,0.74,0,0,0
6.1,0.73,0,0,0
4.6,0.81,0,0,0
3.4,0.82,0,0,0
4.3,0.82,0,0,0
6.1,0.81,0,0,0
4.3,0.82,0,0,0
3.9,0.81,0,0,0
6.3,0.82,0,0,0
6.1,0.81,0,0,0
5.7,0.84,1,0,1
9.1,0.81,4,1,5
11.7,0.78,0,0,1
13.8,0.77,0,0,0
14.7,0.77,0,0,0
16.0,0.75,0,0,0
15.6,0.75,0,0,0
14.4,0.78,0,0,0
14.5,0.79,0,0,0
13.6,0.79,0,0,0
12.0,0.78,0,0,0
7.0,0.82,0,0,0
9.1,0.86,0,0,0
8.6,0.86,0,0,0
8.6,0.86,0,0,0
8.4,0.86,0,0,0
10.0,0.85,0,0,0
6.8,0.86,0,0,0
3.2,0.88,0,0,0
0.9,0.87,0,0,0
0.1,0.85,0,0,0
1.2,0.84,0,0,0
4.8,0.85,4,1,5
11.3,0.82,8,3,11
14.0,0.72,8,3,11
15.4,0.72,7,2,9
14.0,0.72,3,1,4
8.4,0.79,0,0,0
4.5,0.85,0,0,0
0.3,0.86,0,0,0
-0.6,0.85,0,0,0
-2.7,0.84,0,0,0
-5.1,0.83,0,0,0
-5.6,0.82,0,0,0
-6.5,0.81,0,0,0
-7.8,0.81,0,0,0
-8.3,0.8,0,0,0
-9.2,0.8,0,0,0
-9.9,0.8,0,0,0
-11.0,0.79,0,0,0
-12.1,0.79,0,0,0
-11.7,0.79,0,0,0
-13.4,0.79,0,0,0
-13.4,0.78,0,0,0
-14.3,0.78,0,0,0
-9.9,0.78,0,0,0
-2.2,0.8,4,1,6
3.6,0.81,9,3,12
8.8,0.78,9,3,12
10.4,0.75,8,3,10
8.8,0.76,5,2,7
2.1,0.82,0,0,0
-0.9,0.86,0,0,0
-4.2,0.84,0,0,0
-6.7,0.83,0,0,0
-8.7,0.81,0,0,0
-10.1,0.81,0,0,0
-10.7,0.8,0,0,0
-10.5,0.8,0,0,0
-10.5,0.79,0,0,0
-12.6,0.78,0,0,0
-7.6,0.79,0,0,0
-7.2,0.81,0,0,0
-6.7,0.81,0,0,0
-3.1,0.82,0,0,0
17.4,0.69,0,0,0
-2.2,0.77,0,0,0
-4.5,0.83,0,0,0
-6.3,0.83,0,0,0
-1.8,0.82,0,0,0
5.4,0.82,5,2,7
17.4,0.74,9,3,13
21.0,0.5,9,3,13
23.2,0.53,8,3,11
19.0,0.49,6,2,7
17.6,0.54,0,0,1
14.0,0.67,0,0,0
5.2,0.8,0,0,0
1.2,0.87,0,0,0
2.1,0.85,0,0,0
-4.5,0.85,0,0,0
-5.1,0.84,0,0,0
-7.6,0.82,0,0,0
-8.5,0.81,0,0,0
-9.9,0.8,0,0,0
-11.7,0.79,0,0,0
-12.5,0.79,0,0,0
-13.9,0.78,0,0,0
-13.7,0.78,0,0,0
-14.8,0.78,0,0,0
-15.9,0.77,0,0,0
-15.3,0.77,0,0,0
-14.6,0.77,0,0,0
-7.8,0.78,0,0,0
-0.2,0.81,7,2,9
6.1,0.82,10,3,14
11.8,0.78,10,3,14
13.6,0.69,9,3,12
14.0,0.66,6,2,8
7.7,0.7,1,0,1
3.0,0.84,0,0,0
-0.2,0.86,0,0,0
-4.5,0.85,0,0,0
-5.1,0.84,0,0,0
0.1,0.83,0,0,0
-2.7,0.84,0,0,0
0.1,0.83,0,0,0
14.2,0.64,0,0,0
14.9,0.5,0,0,0
16.0,0.48,0,0,0
16.7,0.46,0,0,0
17.1,0.45,0,0,0
16.9,0.45,0,0,0
16.3,0.45,0,0,0
15.6,0.47,0,0,0
15.4,0.46,0,0,0
15.3,0.46,0,0,0
16.0,0.46,1,0,1
17.2,0.46,5,2,6
18.5,0.43,13,4,18
19.8,0.41,14,5,18
19.8,0.42,12,4,16
19.8,0.42,8,3,10
14.9,0.48,0,0,0
10.6,0.58,0,0,0
4.8,0.7,0,0,0
1.2,0.75,0,0,0
-2.6,0.8,0,0,0
-3.6,0.83,0,0,0
-7.2,0.82,0,0,0
-7.8,0.81,0,0,0
-9.0,0.8,0,0,0
-11.4,0.79,0,0,0
-11.2,0.79,0,0,0
-12.6,0.78,0,0,0
-12.3,0.78,0,0,0
-13.7,0.78,0,0,0
-14.3,0.77,0,0,0
-15.5,0.77,0,0,0
-15.9,0.77,0,0,0
-15.5,0.76,0,0,0
-9.9,0.77,0,0,0
0.3,0.8,9,3,13
8.8,0.79,14,5,19
14.2,0.68,15,5,20
16.0,0.57,13,4,17
16.3,0.42,9,3,11
14.4,0.41,2,1,3
3.2,0.55,0,0,0
-1.7,0.69,0,0,0
-5.3,0.74,0,0,0
-8.5,0.78,0,0,0
-10.5,0.79,0,0,0
-13.2,0.8,0,0,0
-13.9,0.78,0,0,0
-16.1,0.78,0,0,0
-17.0,0.77,0,0,0
-17.7,0.76,0,0,0
-18.8,0.76,0,0,0
-19.1,0.76,0,0,0
-20.2,0.76,0,0,0
-21.1,0.75,0,0,0
-21.8,0.75,0,0,0
-20.9,0.74,0,0,0
-20.7,0.74,0,0,0
-15.2,0.75,1,0,1
-5.4,0.77,10,3,13
-0.0,0.75,14,5,19
11.3,0.67,15,5,20
10.6,0.55,13,4,17
12.4,0.51,9,3,12
5.7,0.59,2,1,3
-0.9,0.73,0,0,0
-6.3,0.8,0,0,0
-8.7,0.82,0,0,0
-11.4,0.8,0,0,0
-12.1,0.79,0,0,0
-13.5,0.78,0,0,0
-14.8,0.77,0,0,0
-16.1,0.77,0,0,0
-16.1,0.76,0,0,0
-17.0,0.76,0,0,0
-14.1,0.76,0,0,0
-4.7,0.8,0,0,0
7.7,0.83,0,0,0
11.1,0.76,0,0,0
9.0,0.71,0,0,0
10.6,0.69,0,0,0
10.2,0.67,0,0,0
13.6,0.61,1,0,1
16.7,0.55,11,4,14
17.6,0.47,13,4,17
18.3,0.5,11,4,14
18.0,0.49,14,5,19
17.1,0.47,10,3,13
13.8,0.51,3,1,4
10.6,0.57,0,0,0
7.2,0.63,0,0,0
5.4,0.72,0,0,0
3.6,0.78,0,0,0
-0.8,0.82,0,0,0
-4.0,0.83,0,0,0
-6.7,0.83,0,0,0
-7.6,0.82,0,0,0
-9.4,0.81,0,0,0
-10.8,0.8,0,0,0
-12.5,0.79,0,0,0
-14.1,0.79,0,0,0
-15.7,0.77,0,0,0
-16.2,0.77,0,0,0
-17.0,0.77,0,0,0
-16.8,0.76,0,0,0
-16.2,0.77,0,0,0
-10.7,0.77,1,0,1
-0.8,0.8,9,3,13
4.3,0.79,14,5,19
10.9,0.66,18,6,24
14.0,0.53,14,5,18
14.0,0.47,9,3,12
8.1,0.54,2,1,3
0.7,0.7,0,0,0
-2.7,0.79,0,0,0
-5.4,0.82,0,0,0
-8.7,0.81,0,0,0
-10.5,0.8,0,0,0
-12.6,0.8,0,0,0
-14.4,0.78,0,0,0
-15.0,0.78,0,0,0
-15.2,0.77,0,0,0
-15.2,0.78,0,0,0
-13.5,0.81,0,0,0
-8.3,0.83,0,0,0
-4.7,0.84,0,0,0
-4.7,0.82,0,0,0
-9.2,0.8,0,0,0
-11.4,0.78,0,0,0
-11.9,0.78,0,0,0
-8.1,0.78,2,1,3
-0.6,0.8,6,2,8
3.4,0.83,6,2,8
9.0,0.85,6,2,8
12.0,0.87,4,1,5
13.3,0.88,2,1,3
14.2,0.85,0,0,1
16.5,0.71,0,0,0
17.4,0.67,0,0,0
18.1,0.67,0,0,0
18.9,0.65,0,0,0
20.5,0.65,0,0,0
20.1,0.63,0,0,0
20.3,0.67,0,0,0
21.0,0.67,0,0,0
20.8,0.73,0,0,0
21.7,0.77,0,0,0
27.3,0.78,0,0,0
27.0,0.89,0,0,0
26.8,0.94,0,0,0
24.6,0.93,0,0,0
23.7,0.93,0,0,0
23.5,0.93,0,0,0
23.9,0.93,0,0,0
24.4,0.94,0,0,0
24.6,0.93,1,0,1
24.8,0.91,2,1,2
25.0,0.91,1,0,1
25.3,0.91,1,0,1
25.5,0.9,0,0,0
25.3,0.91,0,0,0
25.0,0.93,0,0,0
25.0,0.94,0,0,0
24.6,0.94,0,0,0
24.6,0.94,0,0,0
24.6,0.94,0,0,0
24.3,0.94,0,0,0
23.5,0.95,0,0,0
22.8,0.94,0,0,0
21.9,0.95,0,0,0
21.6,0.94,0,0,0
21.0,0.94,0,0,0
20.5,0.94,0,0,0
21.4,0.93,0,0,0
22.3,0.94,0,0,0
23.4,0.94,0,0,0
23.7,0.94,0,0,0
23.5,0.94,0,0,0
22.1,0.93,0,0,0
19.2,0.88,10,3,13
20.1,0.82,17,6,23
20.1,0.82,29,10,39
21.4,0.79,22,7,30
19.4,0.78,14,5,19
18.7,0.8,7,2,9
14.4,0.83,0,0,0
9.1,0.89,0,0,0
5.0,0.89,0,0,0
1.8,0.86,0,0,0
-0.9,0.84,0,0,0
-3.5,0.83,0,0,0
-6.2,0.82,0,0,0
-5.8,0.81,0,0,0
-6.9,0.81,0,0,0
-8.9,0.8,0,0,0
-10.7,0.79,0,0,0
-11.9,0.79,0,0,0
-13.2,0.78,0,0,0
-13.4,0.78,0,0,0
-12.6,0.78,0,0,0
-14.3,0.78,0,0,0
-13.2,0.77,0,0,0
-4.7,0.79,3,1,4
3.6,0.84,6,2,8
10.9,0.86,8,3,11
14.0,0.89,8,3,11
13.8,0.89,8,3,11
13.6,0.89,13,4,17
10.4,0.89,7,2,10
3.9,0.86,0,0,0
1.4,0.84,0,0,0
3.6,0.85,0,0,0
4.1,0.85,0,0,0
3.9,0.85,0,0,0
6.3,0.85,0,0,0
6.3,0.86,0,0,0
6.6,0.86,0,0,0
11.8,0.87,0,0,0
12.4,0.88,0,0,0
12.6,0.88,0,0,0
11.8,0.88,0,0,0
8.4,0.87,0,0,0
3.6,0.85,0,0,0
-0.2,0.83,0,0,0
-2.4,0.82,0,0,0
-2.2,0.82,1,0,1
7.9,0.85,5,2,7
12.7,0.87,17,6,23
14.5,0.89,20,7,26
15.6,0.9,21,7,28
14.0,0.89,9,3,12
14.7,0.89,8,3,11
13.5,0.89,3,1,4
10.2,0.88,0,0,0
7.9,0.87,0,0,0
6.4,0.86,0,0,0
6.1,0.86,0,0,0
5.9,0.85,0,0,0
8.6,0.86,0,0,0
9.3,0.87,0,0,0
11.7,0.87,0,0,0
12.2,0.88,0,0,0
14.0,0.87,0,0,0
16.0,0.85,0,0,0
16.7,0.82,0,0,0
16.3,0.84,0,0,0
18.3,0.81,0,0,0
18.3,0.8,0,0,0
18.9,0.8,0,0,0
20.1,0.78,0,0,0
20.7,0.77,1,0,2
20.5,0.72,3,1,4
20.7,0.71,3,1,3
21.6,0.71,4,1,6
22.3,0.69,4,1,6
