hourly,2018,TX_Palestine_6_WNW,8760,8754,6,subhourly,2018,TX_Palestine_6_WNW,105120,105048,72
hourly,2018,VA_Cape_Charles_5_ENE,8760,8754,6,subhourly,2018,VA_Cape_Charles_5_ENE,105120,105048,72
hourly,2018,AK_King_Salmon_42_SE,8760,8753,7,subhourly,2018,AK_King_Salmon_42_SE,105120,105036,84
hourly,2018,AK_Metlakatla_6_S,8760,8753,7,subhourly,2018,AK_Metlakatla_6_S,105120,105060,60
hourly,2018,AK_Yakutat_3_SSE,8760,8753,7,subhourly,2018,AK_Yakutat_3_SSE,105120,88740,16380
hourly,2018,AL_Selma_13_WNW,8760,8753,7,subhourly,2018,AL_Selma_13_WNW,105120,105048,72
hourly,2018,HI_Mauna_Loa_5_NNE,8760,8753,7,subhourly,2018,HI_Mauna_Loa_5_NNE,105120,105048,72
hourly,2018,MO_Salem_10_W,8760,8753,7,subhourly,2018,MO_Salem_10_W,105120,105072,48
hourly,2018,NC_Asheville_8_SSW,8760,8753,7,subhourly,2018,NC_Asheville_8_SSW,105120,105036,84
hourly,2018,NH_Durham_2_SSW,8760,8753,7,subhourly,2018,NH_Durham_2_SSW,105120,105048,72
hourly,2018,NY_Millbrook_3_W,8760,8753,7,subhourly,2018,NY_Millbrook_3_W,105120,105036,84
hourly,2018,CA_Merced_23_WSW,8760,8752,8,subhourly,2018,CA_Merced_23_WSW,105120,105084,36
hourly,2018,NE_Lincoln_11_SW,8760,8752,8,subhourly,2018,NE_Lincoln_11_SW,105120,105024,96
hourly,2018,AK_Deadhorse_3_S,8760,8751,9,subhourly,2018,AK_Deadhorse_3_S,105120,96072,9048
hourly,2018,FL_Sebring_23_SSE,8760,8751,9,subhourly,2018,FL_Sebring_23_SSE,105120,105072,48
hourly,2018,MN_Sandstone_6_W,8760,8751,9,subhourly,2018,MN_Sandstone_6_W,105120,105072,48
hourly,2018,ND_Northgate_5_ESE,8760,8751,9,subhourly,2018,ND_Northgate_5_ESE,105120,105024,96
hourly,2018,WV_Elkins_21_ENE,8760,8751,9,subhourly,2018,WV_Elkins_21_ENE,105120,105024,96
hourly,2018,LA_Lafayette_13_SE,8760,8750,10,subhourly,2018,LA_Lafayette_13_SE,105120,105036,84
hourly,2018,MO_Joplin_24_N,8760,8750,10,subhourly,2018,MO_Joplin_24_N,105120,105072,48
hourly,2018,NC_Asheville_13_S,8760,8750,10,subhourly,2018,NC_Asheville_13_S,105120,105000,120
hourly,2018,RI_Kingston_1_NW,8760,8750,10,subhourly,2018,RI_Kingston_1_NW,105120,105036,84
hourly,2018,SC_Blackville_3_W,8760,8750,10,subhourly,2018,SC_Blackville_3_W,105120,105036,84
hourly,2018,TX_Muleshoe_19_S,8760,8750,10,subhourly,2018,TX_Muleshoe_19_S,105120,105060,60
hourly,2018,UT_Brigham_City_28_WNW,8760,8750,10,subhourly,2018,UT_Brigham_City_28_WNW,105120,105084,36
hourly,2018,AR_Batesville_8_WNW,8760,8749,11,subhourly,2018,AR_Batesville_8_WNW,105120,105012,108
hourly,2018,KY_Bowling_Green_21_NNE,8760,8749,11,subhourly,2018,KY_Bowling_Green_21_NNE,105120,105000,120
hourly,2018,TN_Crossville_7_NW,8760,8749,11,subhourly,2018,TN_Crossville_7_NW,105120,104988,132
hourly,2018,WA_Darrington_21_NNE,8760,8749,11,subhourly,2018,WA_Darrington_21_NNE,105120,105000,120
hourly,2018,WI_Necedah_5_WNW,8760,8749,11,subhourly,2018,WI_Necedah_5_WNW,105120,104988,132
hourly,2018,WY_Sundance_8_NNW,8760,8748,12,subhourly,2018,WY_Sundance_8_NNW,105120,105024,96
hourly,2018,CO_La_Junta_17_WSW,8760,8747,13,subhourly,2018,CO_La_Junta_17_WSW,105120,105072,48
hourly,2018,KY_Versailles_3_NNW,8760,8746,14,subhourly,2018,KY_Versailles_3_NNW,105120,105000,120
hourly,2018,TX_Port_Aransas_32_NNE,8760,8746,14,subhourly,2018,TX_Port_Aransas_32_NNE,105120,105072,48
hourly,2018,TX_Bronte_11_NNE,8760,8745,15,subhourly,2018,TX_Bronte_11_NNE,105120,105072,48
hourly,2018,FL_Everglades_City_5_NE,8760,8744,16,subhourly,2018,FL_Everglades_City_5_NE,105120,105048,72
hourly,2018,OR_Coos_Bay_8_SW,8760,8742,18,subhourly,2018,OR_Coos_Bay_8_SW,105120,105012,108
hourly,2018,AL_Fairhope_3_NE,8760,8739,21,subhourly,2018,AL_Fairhope_3_NE,105120,104892,228
hourly,2018,AL_Gadsden_19_N,8760,8730,30,subhourly,2018,AL_Gadsden_19_N,105120,94728,10392
hourly,2018,AK_St._Paul_4_NE,8760,8727,33,subhourly,2018,AK_St._Paul_4_NE,105120,105060,60
hourly,2018,GA_Watkinsville_5_SSE,8760,8726,34,subhourly,2018,GA_Watkinsville_5_SSE,105120,105084,36
hourly,2018,NE_Whitman_5_ENE,8760,8712,48,subhourly,2018,NE_Whitman_5_ENE,105120,105096,24
hourly,2018,MS_Newton_5_ENE,8760,8705,55,subhourly,2018,MS_Newton_5_ENE,105120,104484,636
hourly,2018,OK_Goodwell_2_E,8760,8700,60,subhourly,2018,OK_Goodwell_2_E,105120,105072,48
hourly,2018,SD_Buffalo_13_ESE,8760,8687,73,subhourly,2018,SD_Buffalo_13_ESE,105120,105018,102
hourly,2018,NE_Lincoln_8_ENE,8760,8681,79,subhourly,2018,NE_Lincoln_8_ENE,105120,104208,912
hourly,2018,MT_Wolf_Point_29_ENE,8760,8642,118,subhourly,2018,MT_Wolf_Point_29_ENE,105120,103704,1416
hourly,2018,AK_Denali_27_N,8760,8624,136,subhourly,2018,AK_Denali_27_N,105120,103308,1812
hourly,2018,MN_Goodridge_12_NNW,8760,8603,157,subhourly,2018,MN_Goodridge_12_NNW,105120,103236,1884
hourly,2018,FL_Titusville_7_E,8760,8599,161,subhourly,2018,FL_Titusville_7_E,105120,104988,132
hourly,2018,RI_Kingston_1_W,8760,8597,163,subhourly,2018,RI_Kingston_1_W,105120,105012,108
hourly,2018,AK_Ivotuk_1_NNE,8760,8573,187,subhourly,2018,AK_Ivotuk_1_NNE,105120,102784,2336
hourly,2018,VA_Charlottesville_2_SSE,8760,8570,190,subhourly,2018,VA_Charlottesville_2_SSE,105120,102840,2280
hourly,2018,NY_Ithaca_13_E,8760,8551,209,subhourly,2018,NY_Ithaca_13_E,105120,105048,72
hourly,2018,GA_Newton_8_W,8760,8548,212,subhourly,2018,GA_Newton_8_W,105120,104130,990
hourly,2018,GA_Newton_11_SW,8760,8442,318,subhourly,2018,GA_Newton_11_SW,105120,101371,3749
hourly,2018,HI_Hilo_5_S,8760,8294,466,subhourly,2018,HI_Hilo_5_S,105120,99756,5364
hourly,2018,PA_Avondale_2_N,8760,8103,657,subhourly,2018,PA_Avondale_2_N,105120,105012,108
hourly,2018,CA_Fallbrook_5_NE,8760,7673,1087,subhourly,2018,CA_Fallbrook_5_NE,105120,105084,36
hourly,2018,WA_Quinault_4_NE,8760,7657,1103,subhourly,2018,WA_Quinault_4_NE,105120,105072,48
hourly,2018,AK_Cordova_14_ESE,8760,7593,1167,subhourly,2018,AK_Cordova_14_ESE,105120,94308,10812
hourly,2018,IL_Champaign_9_SW,8760,7479,1281,subhourly,2018,IL_Champaign_9_SW,105120,104396,724
hourly,2018,AK_Tok_70_SE,8760,7316,1444,subhourly,2018,AK_Tok_70_SE,105120,87792,17328
hourly,2018,NE_Harrison_20_SSE,8760,6818,1942,subhourly,2018,NE_Harrison_20_SSE,105120,105084,36
hourly,2018,CA_Redding_12_WNW,8760,6603,2157,subhourly,2018,CA_Redding_12_WNW,105120,79512,25608
hourly,2018,AK_Glennallen_64_N,8760,6576,2184,subhourly,2018,AK_Glennallen_64_N,105120,78908,26212
hourly,2018,NC_Durham_11_W,8760,5297,3463,subhourly,2018,NC_Durham_11_W,105120,105072,48
hourly,2018,CA_Yosemite_Village_12_W,8760,3727,5033,subhourly,2018,CA_Yosemite_Village_12_W,105120,105059,61
hourly,2018,AK_Bethel_87_WNW,3287,2923,364,subhourly,2018,AK_Bethel_87_WNW,39444,38676,768
hourly,2018,AL_Brewton_3_NNE,8760,0,8760,subhourly,2018,AL_Brewton_3_NNE,105120,0,105120
hourly,2018,AL_Clanton_2_NE,8760,0,8760,subhourly,2018,AL_Clanton_2_NE,105120,0,105120
hourly,2018,AL_Courtland_2_WSW,8760,0,8760,subhourly,2018,AL_Courtland_2_WSW,105120,0,105120
hourly,2018,AL_Cullman_3_ENE,8760,0,8760,subhourly,2018,AL_Cullman_3_ENE,105120,0,105120
hourly,2018,AL_Gainesville_2_NE,8760,0,8760,subhourly,2018,AL_Gainesville_2_NE,105120,0,105120
hourly,2018,AL_Greensboro_2_WNW,8760,0,8760,subhourly,2018,AL_Greensboro_2_WNW,105120,0,105120
hourly,2018,AL_Highland_Home_2_S,8760,0,8760,subhourly,2018,AL_Highland_Home_2_S,105120,0,105120
hourly,2018,AL_Muscle_Shoals_2_N,8760,0,8760,subhourly,2018,AL_Muscle_Shoals_2_N,105120,0,105120
hourly,2018,AL_Northport_2_S,8760,0,8760,subhourly,2018,AL_Northport_2_S,105120,0,105120
hourly,2018,AL_Russellville_4_SSE,8760,0,8760,subhourly,2018,AL_Russellville_4_SSE,105120,0,105120
hourly,2018,AL_Scottsboro_2_NE,8760,0,8760,subhourly,2018,AL_Scottsboro_2_NE,105120,0,105120
hourly,2018,AL_Selma_6_SSE,8760,0,8760,subhourly,2018,AL_Selma_6_SSE,105120,0,105120
hourly,2018,AL_Talladega_10_NNE,8760,0,8760,subhourly,2018,AL_Talladega_10_NNE,105120,0,105120
hourly,2018,AL_Thomasville_2_S,8760,0,8760,subhourly,2018,AL_Thomasville_2_S,105120,0,105120
hourly,2018,AL_Troy_2_W,8760,0,8760,subhourly,2018,AL_Troy_2_W,105120,0,105120
hourly,2018,AL_Valley_Head_1_SSW,8760,0,8760,subhourly,2018,AL_Valley_Head_1_SSW,105120,0,105120
