HH.VEH.ID,VEHTYPE,URBUR,ARRHOME,DUR.HOME,DEPHOME,HHVEHMILES,ARRWORK,DUR.WORK,DEPWORK
9.116647e+08,3,2,1805,1325,730,1.122222e+01,745,915,1700
9.116696e+08,1,2,1845,1245,730,29,803,1012,1815
9.116699e+08,1,1,2006,1.114000e+03,720,10,740,9.350000e+02,1715
9.116715e+08,1,1,1945,1.405000e+03,950,3.050000e+01,600,805,1405
9.116724e+08,1,1,1915,1.010000e+03,525,24,550,1245,1835
9.116746e+08,4,1,1605,1.405000e+03,610,20,652,8.480000e+02,1540
9.116766e+08,1,1,1750,1400,750,1.711111e+01,815,915,1730
9.116777e+08,1,1,1830,1130,600,10,615,1200,1815
9.116787e+08,1,1,1550,1450,640,22,700,830,1530
9.116796e+08,3,1,2100,2000,1700,12,405,1225,1630
9.116796e+08,1,1,1615,1400,615,12,630,745,1415
9.116807e+08,1,1,1705,1.409000e+03,714,17,740,8.500000e+02,1630
9.116822e+08,1,1,1700,1440,740,11,800,800,1600
9.116836e+08,1,1,2345,945,930,5.250000e+01,1200,6.500000e+02,1850
9.116846e+08,3,1,1715,1515,830,10,845,815,1700
9.116852e+08,4,1,1520,1520,640,16,656,809,1505
9.116872e+08,1,1,1620,1445,705,12,725,8.400000e+02,1605
9.116874e+08,3,2,1845,1200,645,20,715,815,1530
9.116900e+08,4,1,1940,2.110000e+03,1650,31,1030,6.200000e+02,1650
9.116912e+08,4,1,2255,800,655,2.022222e+01,726,834,1600
9.116919e+08,3,2,1800,1415,815,10,838,852,1730
9.116949e+08,2,1,1715,1145,500,17,545,1045,1630
9.116949e+08,1,1,2300,900,800,16,1400,830,2230
9.116966e+08,4,1,1730,1600,930,24,1000,700,1700
9.116987e+08,1,2,1700,1430,730,26,800,830,1630
9.116996e+08,4,1,1713,1.408000e+03,721,1.266667e+01,746,833,1619
9.117029e+08,3,1,1545,1415,600,16,615,915,1530
9.117031e+08,1,1,1815,1315,730,26,800,9.250000e+02,1725
9.117033e+08,4,1,2035,1040,715,24,740,620,1400
9.117041e+08,1,2,1750,1352,742,16,800,930,1730
9.117069e+08,2,1,2020,2.020000e+03,1640,8.650000e+01,756,831,1627
9.117092e+08,2,1,1755,1335,730,22,755,9.350000e+02,1730
9.117095e+08,3,1,1945,1205,750,11,815,900,1715
9.117111e+08,1,2,1452,1703,755,14,812,624,1436
9.117115e+08,3,1,1605,1415,620,10,630,925,1555
9.117127e+08,1,1,1725,1.545000e+03,910,1.950000e+01,937,623,1600
9.117133e+08,1,1,823,2352,815,16,1715,615,2330
9.117147e+08,1,2,1710,1450,800,22,835,755,1630
9.117157e+08,1,1,1550,1645,835,10,850,6.200000e+02,1510
9.117203e+08,1,1,1710,1.340000e+03,650,1.166667e+01,700,1000,1700
9.117235e+08,3,2,1515,1530,645,10,700,800,1500
9.117235e+08,2,2,1945,1145,730,2.488889e+01,1130,630,1800
9.117235e+08,2,1,1510,2200,1310,30,555,8.400000e+02,1435
9.117236e+08,3,1,1800,1215,615,15,635,1025,1700
9.117238e+08,3,1,2230,1.010000e+03,840,27,1350,810,2200
9.117246e+08,1,1,1910,1.240000e+03,750,33,830,9.100000e+02,1740
9.117249e+08,2,1,1110,2220,930,14,715,1115,1830
9.117253e+08,1,1,1430,1632,702,10,720,650,1410
9.117268e+08,1,1,2315,1145,1100,1.311111e+01,1115,1145,2300
9.117275e+08,1,1,1925,2145,1710,12,450,9.400000e+02,1430
9.117307e+08,3,2,1715,1300,615,46,700,9.350000e+02,1635
9.117318e+08,4,1,1825,1235,700,16,715,845,1600
9.117340e+08,4,1,1600,1210,410,14,430,1115,1545
9.117341e+08,1,1,1810,1235,645,54,734,927,1701
9.117356e+08,3,2,1520,1425,545,12,601,8.580000e+02,1459
9.117366e+08,1,1,1755,1330,725,10,740,1000,1740
9.117417e+08,1,1,1515,1500,615,12,630,830,1500
9.117447e+08,4,1,1815,1630,1045,10,1100,700,1800
9.117472e+08,1,1,1930,1530,1100,10,1115,800,1915
9.117495e+08,1,1,2105,1.115000e+03,820,28,850,850,1740
9.117519e+08,4,1,1700,1255,555,17,610,1.020000e+03,1630
9.117543e+08,1,1,1952,2.313000e+03,1905,16,855,650,1545
9.117547e+08,4,1,1745,1320,705,3.250000e+01,930,7.400000e+02,1710
9.117585e+08,1,2,2110,1.215000e+03,925,16,945,1105,2050
9.117589e+08,3,1,1700,1320,620,50,720,8.400000e+02,1600
9.117589e+08,1,1,1840,1150,630,7.655556e+01,810,850,1700
9.117596e+08,3,2,1640,1220,500,25,522,1026,1548
9.117597e+08,3,1,1320,1.910000e+03,830,2.594444e+01,1605,6.550000e+02,2300
9.117608e+08,1,1,1828,1.127000e+03,555,28,545,845,1430
9.117618e+08,3,2,1715,1400,715,4.811111e+01,800,830,1630
9.117626e+08,4,1,2030,1000,630,13,730,930,1700
9.117629e+08,1,2,1700,1530,830,2.750000e+01,900,730,1630
9.117639e+08,3,1,1718,1427,745,18,805,855,1700
9.117659e+08,1,1,1622,1508,730,1.950000e+01,751,814,1605
9.117668e+08,3,1,1445,1455,540,12,555,8.350000e+02,1430
9.117690e+08,4,2,1800,1215,615,30,700,1015,1715
9.117691e+08,1,1,1930,1135,705,1.111111e+01,715,1125,1840
9.117696e+08,1,1,1715,1430,745,14,800,900,1700
9.117707e+08,3,1,1840,1120,600,15,625,735,1400
9.117731e+08,4,1,2210,2320,2130,3.522222e+01,600,700,1300
9.117733e+08,1,1,115,1500,1615,5.811111e+01,728,802,1530
9.117739e+08,1,1,2026,1109,735,20,800,800,1600
9.117749e+08,2,2,315,1030,1345,14,1400,1300,300
9.117766e+08,3,1,1600,1201,401,16,415,1130,1545
9.117766e+08,2,1,1840,1220,700,14,715,845,1600
9.117772e+08,4,1,1750,2255,1645,21,550,1040,1630
9.117780e+08,1,1,1545,1500,645,14,700,830,1530
9.117782e+08,1,1,1735,1310,645,1.750000e+01,700,830,1530
9.117815e+08,2,2,1930,1130,700,30,730,1130,1900
9.117820e+08,1,1,1812,1417,829,16,851,8.560000e+02,1747
9.117824e+08,1,1,1830,1400,830,14,855,635,1530
9.117829e+08,1,1,1910,1120,630,28,700,1030,1730
9.117841e+08,3,1,1541,1.451000e+03,632,18,649,817,1506
9.117841e+08,2,1,1815,1215,630,46,745,915,1700
9.117875e+08,1,1,1515,1345,500,10,510,9.500000e+02,1500
9.117879e+08,3,2,1900,1315,815,32,900,915,1815
9.117893e+08,1,1,2215,9.050000e+02,720,52,810,650,1500
9.117895e+08,2,1,1645,1230,515,32,550,8.100000e+02,1400
9.117915e+08,1,1,2005,1125,730,14,745,915,1700
9.117919e+08,3,2,1745,1245,630,40,705,9.550000e+02,1700
9.117929e+08,3,2,1925,1.005000e+03,530,2.650000e+01,555,8.350000e+02,1430
9.117945e+08,2,2,2144,1201,945,20,1100,745,1845
9.117955e+08,3,2,1555,1350,545,40,625,8.200000e+02,1445
9.117959e+08,1,1,1750,1140,530,10,540,8.400000e+02,1420
9.117968e+08,3,1,1550,1510,700,10,720,8.100000e+02,1530
9.117973e+08,3,1,1635,1535,810,1.311111e+01,835,7.450000e+02,1620
9.117987e+08,4,2,1800,1310,710,22,730,9.500000e+02,1720
9.120469e+08,1,2,1730,1400,730,33,800,815,1615
9.120469e+08,2,2,1810,1505,915,32,945,745,1730
9.120706e+08,1,2,1741,1219,600,12,621,854,1515
9.120895e+08,1,1,1500,1609,709,4.411111e+01,809,816,1625
9.120895e+08,1,1,1500,1609,709,4.411111e+01,814,716,1530
9.120900e+08,4,1,1705,1225,530,32,600,1035,1635
9.121547e+08,1,1,1643,1432,715,1.150000e+01,725,838,1603
9.121941e+08,1,2,1700,1330,630,12,700,930,1630
9.121962e+08,1,1,1712,1418,730,16,802,8.410000e+02,1643
9.122004e+08,3,1,1545,1415,600,12,615,915,1530
9.122076e+08,1,1,1800,1415,815,2.150000e+01,840,840,1720
9.126549e+08,2,1,1905,1240,745,22,820,855,1715
9.126550e+08,1,1,1833,1.339000e+03,812,1.177778e+01,828,754,1622
9.126557e+08,4,1,1700,1400,700,12,730,900,1630
9.126573e+08,1,1,1742,1328,710,10,724,1006,1730
9.126581e+08,4,1,1930,1300,830,30,900,1000,1900
9.126609e+08,1,1,1600,1430,630,16,650,845,1535
9.126612e+08,2,1,1758,1.242000e+03,640,10,700,9.400000e+02,1640
9.126624e+08,1,1,2300,1600,1500,22,1520,710,2230
9.126633e+08,4,1,1725,1435,800,18,817,8.480000e+02,1705
9.126642e+08,2,1,1930,1200,730,16,755,9.350000e+02,1730
9.126643e+08,1,2,1442,1628,710,14,730,650,1420
9.126643e+08,4,2,1550,1440,630,17,650,8.100000e+02,1500
9.126646e+08,1,1,1905,1145,650,34,720,1115,1835
9.126650e+08,3,1,2320,1110,1030,16,1048,1212,2300
9.126659e+08,1,1,1726,1354,720,18,736,9.270000e+02,1703
9.126662e+08,1,1,1834,1456,930,18,955,820,1815
9.126668e+08,1,1,1630,1355,625,14,650,8.400000e+02,1530
9.126674e+08,3,1,1700,1410,710,27,800,800,1600
9.126674e+08,3,2,1815,1320,735,41,645,1045,1730
9.126678e+08,1,1,1745,1315,700,12,735,725,1500
9.126694e+08,4,2,1545,1415,600,10,615,845,1500
9.126718e+08,1,1,2040,1.130000e+03,810,12,830,9.250000e+02,1755
9.126723e+08,1,2,755,1050,1845,40,855,840,1735
9.126739e+08,1,2,1720,1352,712,24,740,635,1415
9.126742e+08,1,1,2045,845,530,10,545,930,1515
9.126748e+08,1,1,2250,1435,1325,10,1345,815,2200
9.126753e+08,1,1,1810,1320,730,10,800,9.400000e+02,1740
9.126761e+08,1,1,1525,1405,530,1.650000e+01,605,8.250000e+02,1430
9.126772e+08,4,2,1735,1255,630,22,650,1025,1715
9.126779e+08,3,1,1520,1310,430,1.088889e+01,440,9.050000e+02,1345
9.126813e+08,3,2,1530,1345,515,30,545,845,1430
9.126819e+08,4,2,1950,1.010000e+03,600,24,635,8.100000e+02,1445
9.126857e+08,1,1,1848,1202,650,79,811,656,1507
9.126857e+08,1,2,1625,1315,540,33,610,9.200000e+02,1530
9.126860e+08,1,1,1545,1315,500,12,515,1015,1530
9.126865e+08,1,2,1815,1245,700,16,715,1045,1800
9.126880e+08,3,2,2109,1037,746,26,809,8.490000e+02,1658
9.126888e+08,4,1,1515,1515,630,10,645,815,1500
9.126901e+08,3,1,1450,1425,515,24,545,833,1418
9.126910e+08,1,1,1800,1430,830,18,850,850,1740
9.126934e+08,2,1,2033,9.320000e+02,605,60,840,820,1700
9.126935e+08,2,1,1520,1420,540,14,600,900,1500
9.126935e+08,1,1,1910,9.400000e+02,450,23,730,822,1552
9.126963e+08,1,1,1550,1430,620,12,640,8.550000e+02,1535
9.126963e+08,1,1,1600,1500,700,12,720,8.100000e+02,1530
9.126963e+08,1,1,1650,1.450000e+03,740,20,800,830,1630
9.126965e+08,1,1,1615,1545,800,12,830,730,1600
9.126979e+08,1,1,2330,1430,1400,16,1415,900,2315
9.126993e+08,4,1,1715,1145,500,1.522222e+01,520,8.400000e+02,1400
9.127003e+08,1,1,1711,1519,830,29,900,7.430000e+02,1643
9.127005e+08,4,1,1320,1510,430,20,450,8.100000e+02,1300
9.127007e+08,3,2,1730,1345,715,24,755,9.050000e+02,1700
9.127014e+08,1,1,1310,1.835000e+03,745,27,1421,840,2301
9.127024e+08,1,1,1820,1225,645,69,815,745,1600
9.127059e+08,3,2,1930,1130,700,24,725,1135,1900
9.127069e+08,1,1,2040,1100,740,16,757,1223,2020
9.127085e+08,3,1,1808,1322,730,1.955556e+01,750,845,1635
9.127097e+08,1,1,1600,1235,435,12,450,1035,1525
9.127099e+08,1,1,1905,1310,815,10,840,1005,1845
9.127104e+08,1,1,1650,1415,705,10,720,915,1635
9.127111e+08,1,1,1600,1.605000e+03,805,11,820,645,1505
9.127123e+08,1,1,1756,1329,725,10,747,9.480000e+02,1735
9.127123e+08,1,1,1630,1450,720,10,730,745,1515
9.127125e+08,1,2,1900,1330,830,14,1500,1100,200
9.127127e+08,1,1,1559,1336,535,13,550,945,1535
9.127153e+08,3,1,1820,945,405,10,415,930,1345
9.127162e+08,1,2,1500,1430,530,10,555,8.350000e+02,1430
9.127164e+08,1,1,1930,1110,640,22,700,1000,1700
9.127179e+08,1,1,2215,900,715,14,1030,1130,2200
9.127202e+08,1,1,1550,1440,630,22,650,8.400000e+02,1530
9.127208e+08,1,2,2135,1425,1200,40,1235,825,2100
9.127208e+08,1,1,1615,1715,930,20,833,719,1552
9.127213e+08,1,1,1749,1041,430,11,455,1234,1729
9.127230e+08,3,1,1755,1350,745,26,815,915,1730
9.127235e+08,4,1,2100,1400,1100,15,1120,840,2000
9.127236e+08,1,1,1625,1405,630,11,650,8.400000e+02,1530
9.127242e+08,1,1,1905,1207,712,1.650000e+01,727,848,1615
9.127251e+08,4,1,1540,1500,640,20,700,815,1515
9.127253e+08,2,1,1925,1.210000e+03,735,15,815,645,1500
9.127256e+08,1,2,1620,1430,650,27,720,8.350000e+02,1555
9.127258e+08,4,2,1545,1445,630,16,645,845,1530
9.127273e+08,4,1,1712,1338,650,26,720,9.050000e+02,1625
9.127279e+08,1,1,1715,1220,535,14,547,1045,1632
9.127281e+08,4,1,1750,1230,620,20,650,1040,1730
9.127283e+08,2,1,1530,1625,755,18,839,6.350000e+02,1514
9.127283e+08,1,1,2225,8.400000e+02,705,20,725,8.200000e+02,1545
9.127287e+08,1,1,2010,1120,730,4.050000e+01,805,8.150000e+02,1620
9.127288e+08,1,1,1530,1450,620,10,630,850,1520
9.127295e+08,2,1,1710,1525,835,1.238889e+01,445,715,1200
9.127295e+08,2,1,1710,1525,835,1.238889e+01,1350,840,2230
9.127307e+08,4,2,1630,1.540000e+03,810,2.033333e+01,918,6.220000e+02,1540
9.127317e+08,1,1,1640,1500,740,20,800,8.200000e+02,1620
9.127323e+08,4,1,1835,1040,515,14,530,800,1330
9.127323e+08,4,1,1530,1500,630,12,645,830,1515
9.127324e+08,2,2,1846,1114,600,16,620,1045,1705
9.127324e+08,1,1,1520,1440,600,22,625,8.350000e+02,1500
9.127326e+08,4,1,2118,1142,900,5.050000e+01,1005,625,1630
9.127330e+08,1,2,2304,9.160000e+02,820,25,1415,815,2230
9.127345e+08,1,2,1425,1435,500,20,525,8.350000e+02,1400
9.127351e+08,4,1,1540,1450,630,10,640,8.500000e+02,1530
9.127352e+08,2,2,1605,1510,715,19,735,8.100000e+02,1545
9.127374e+08,1,1,1512,1503,615,10,628,832,1500
9.127380e+08,4,2,1700,1330,630,26,700,930,1630
9.127380e+08,2,2,1045,2300,945,235,1620,1.010000e+03,230
9.127384e+08,1,1,1635,1355,630,2.711111e+01,710,8.500000e+02,1600
9.127387e+08,4,2,1545,1245,430,32,500,1005,1505
9.127398e+08,1,1,1545,1245,430,16,445,1045,1530
9.127413e+08,4,2,150,1355,1545,14,1615,915,130
9.127415e+08,1,1,1800,1300,700,16,715,1030,1745
9.127455e+08,2,1,2040,1.230000e+03,910,34,1350,6.150000e+02,2005
9.127460e+08,1,1,1650,1410,700,2.022222e+01,800,830,1630
9.127461e+08,3,1,2335,1355,1330,50,1450,610,2100
9.127474e+08,1,1,1715,1415,730,13,745,8.350000e+02,1620
9.127479e+08,4,1,1510,1410,520,24,550,750,1340
9.127483e+08,1,1,2000,2215,1815,34,725,8.350000e+02,1600
9.127502e+08,1,2,1915,1.250000e+03,805,1.150000e+01,825,1035,1900
9.127507e+08,1,1,215,1045,1300,18,1445,1045,130
9.127508e+08,2,1,1835,1255,730,14,752,1023,1815
9.127512e+08,1,1,2015,1015,630,10,650,8.100000e+02,1500
9.127527e+08,1,1,2005,2125,1730,30,1057,6.510000e+02,1748
9.127532e+08,2,1,1725,1.340000e+03,705,14,720,9.500000e+02,1710
9.127537e+08,2,1,1745,1415,800,1.450000e+01,837,846,1723
9.127539e+08,4,1,1655,1.440000e+03,735,14,800,830,1630
9.127553e+08,2,2,1750,1310,700,14,720,1.010000e+03,1730
9.127571e+08,2,2,1800,1100,500,41,800,700,1500
9.127573e+08,2,1,1056,2209,905,1.550000e+01,550,1315,1905
9.127589e+08,4,1,1650,1.331000e+03,621,26,644,931,1615
9.127603e+08,4,1,2215,1445,1300,16,1321,839,2200
9.127629e+08,1,1,1510,1330,440,19,541,839,1420
9.127632e+08,1,1,1623,1447,710,12,723,8.470000e+02,1610
9.127641e+08,3,2,1650,1430,720,14,745,845,1630
9.127661e+08,1,1,1510,1450,600,10,610,8.500000e+02,1500
9.127664e+08,3,1,1535,1505,640,17,700,800,1500
9.127669e+08,2,1,1505,1.605000e+03,710,24,750,635,1425
9.127671e+08,1,1,2210,1050,900,18,917,843,1800
9.127672e+08,1,2,1800,1400,800,16,820,840,1700
9.127672e+08,2,1,1425,1455,520,22,550,8.100000e+02,1400
9.127675e+08,1,1,1530,1500,630,19,650,8.100000e+02,1500
9.127682e+08,1,1,1550,1445,635,15,655,8.350000e+02,1530
9.127689e+08,1,1,2145,930,715,12,1245,845,2130
9.127736e+08,4,1,1920,1130,650,20,710,1150,1900
9.127736e+08,1,1,1630,1400,630,12,645,930,1615
9.127743e+08,4,1,1455,1405,500,26,525,9.050000e+02,1430
9.127781e+08,1,1,1620,1525,745,14,800,800,1600
9.127787e+08,1,1,2125,8.250000e+02,550,73,840,905,1745
9.127792e+08,1,1,1645,1445,730,12,745,845,1630
9.127793e+08,1,2,1715,1405,720,12,735,9.250000e+02,1700
9.127796e+08,1,2,1933,9.550000e+02,528,28,554,1.219000e+03,1813
9.127799e+08,2,1,2315,1130,1045,17,1430,830,2300
9.127815e+08,4,2,1630,1500,730,34,800,800,1600
9.127820e+08,4,2,1802,1313,715,1.211111e+01,735,1.005000e+03,1740
9.127828e+08,2,1,2025,9.550000e+02,620,31,656,858,1554
9.127829e+08,3,1,1835,1210,645,12,700,830,1530
9.127839e+08,1,1,1720,1455,815,20,835,825,1700
9.127842e+08,1,2,1645,1505,750,20,820,7.600000e+02,1620
9.127861e+08,1,2,1420,1460,520,16,540,8.200000e+02,1400
9.127870e+08,3,1,1650,1425,715,12,735,8.550000e+02,1630
9.127874e+08,1,1,2310,1420,1330,29,1430,815,2245
9.127902e+08,1,1,1535,1335,510,32,556,834,1430
9.127921e+08,1,1,1745,1845,1230,1.750000e+01,750,9.250000e+02,1715
9.127927e+08,2,1,1600,1528,728,14,740,8.050000e+02,1545
9.127931e+08,1,1,1805,1114,519,22,540,1205,1745
9.127945e+08,4,1,1745,1215,600,17,615,815,1430
9.127959e+08,3,1,1645,1415,700,24,725,8.500000e+02,1615
9.127962e+08,1,1,1640,1.440000e+03,720,1.172222e+01,739,821,1600
9.127962e+08,1,1,2015,1145,800,14,813,1147,2000
9.127970e+08,1,1,1653,1416,709,19,733,857,1630
9.127976e+08,1,1,1600,1430,630,14,645,900,1545
9.127976e+08,1,1,2225,900,725,14,740,8.350000e+02,1615
9.127986e+08,2,1,1608,1532,740,33,830,600,1430
9.127991e+08,1,1,1600,1430,630,14,650,845,1535
9.127997e+08,4,1,1625,1.425000e+03,650,1.688889e+01,710,8.550000e+02,1605
9.128018e+08,2,1,2000,9.500000e+02,550,7.050000e+01,1550,6.150000e+02,2205
9.128038e+08,1,1,1100,2330,1030,26,1325,805,2130
9.128043e+08,1,2,1700,1500,800,16,830,800,1630
9.128052e+08,2,1,1615,1455,710,12,725,8.350000e+02,1600
9.128061e+08,1,2,1545,1345,530,12,545,945,1530
9.128063e+08,1,1,1745,1.420000e+03,805,1.555556e+01,830,830,1700
9.128087e+08,1,1,1700,1330,630,16,700,930,1630
9.128088e+08,1,1,1640,1505,745,10,755,8.350000e+02,1630
9.128105e+08,2,1,1630,1500,730,14,745,830,1615
9.128134e+08,1,2,1645,1330,615,42,700,900,1600
9.128134e+08,1,1,2130,1015,745,1.088889e+01,825,925,1750
9.128136e+08,3,1,1725,1.325000e+03,650,34,725,9.050000e+02,1630
9.128154e+08,1,1,1900,1300,800,6.350000e+01,930,8.350000e+02,1805
9.128179e+08,1,1,1845,1445,930,30,1015,745,1800
9.128182e+08,1,1,1530,1435,605,1.450000e+01,623,837,1500
9.128191e+08,1,1,1645,1305,550,44,630,930,1600
9.128243e+08,1,1,1500,1545,645,14,720,725,1445
9.128253e+08,2,1,1730,1330,700,16,730,755,1525
9.128253e+08,4,1,300,1500,1800,16,1830,800,230
9.128259e+08,4,2,2005,1030,635,10,655,1.005000e+03,1700
9.128263e+08,4,1,1525,1505,630,11,645,820,1505
9.128267e+08,1,1,1030,2040,710,3.161111e+01,745,845,1630
9.128268e+08,4,2,1715,1315,630,40,800,830,1630
9.128268e+08,3,2,2130,8.200000e+02,550,38,630,1000,1630
9.128268e+08,1,2,1705,1425,730,22,752,8.430000e+02,1635
9.128280e+08,1,1,2045,1040,725,28,750,8.500000e+02,1640
9.128293e+08,3,1,2015,1055,710,5.111111e+01,755,830,1625
9.128300e+08,1,1,1745,1345,730,18,750,9.250000e+02,1715
9.128323e+08,4,2,1730,1350,720,24,750,9.100000e+02,1700
9.128363e+08,3,1,2004,1026,630,17,700,930,1630
9.128368e+08,1,1,1517,1353,510,19,528,850,1418
9.128373e+08,1,1,1725,1505,830,20,900,800,1700
9.128377e+08,4,1,1730,1200,530,70,700,900,1600
9.128378e+08,4,1,1545,1325,510,12,525,1.005000e+03,1530
9.128379e+08,3,1,1810,1050,500,22,521,1214,1735
9.128380e+08,1,1,1600,1330,530,36,602,913,1515
9.128394e+08,4,1,1420,1515,535,23,555,8.050000e+02,1400
9.128394e+08,1,2,1638,1502,740,18,757,8.130000e+02,1610
9.128415e+08,1,1,1945,1058,643,33,730,8.550000e+02,1625
9.128419e+08,1,2,1735,1155,530,38,615,900,1515
9.128423e+08,1,1,1610,1450,700,17,720,8.100000e+02,1530
9.128431e+08,4,2,2220,9.200000e+02,740,18,800,8.400000e+02,1640
9.128434e+08,2,1,1710,1400,710,11,725,9.350000e+02,1700
9.128439e+08,3,2,1730,1330,700,24,730,930,1700
9.128441e+08,1,1,1941,1119,700,10,723,822,1545
9.128443e+08,2,1,1620,1510,730,10,745,815,1600
9.128443e+08,1,1,2220,9.200000e+02,740,24,815,720,1535
9.128449e+08,1,1,1620,1710,930,18,950,610,1600
9.128454e+08,1,1,1750,1755,1145,2.050000e+01,725,1000,1725
9.128467e+08,1,2,2110,8.500000e+02,600,34,650,1200,1850
9.128468e+08,1,2,1820,1255,715,28,745,945,1730
9.128469e+08,2,1,1735,1425,800,12,830,830,1700
9.128474e+08,3,1,1710,1435,745,10,800,900,1700
9.128496e+08,4,2,1710,1305,615,40,650,9.100000e+02,1600
9.128497e+08,1,1,1830,1500,930,1.822222e+01,955,805,1800
9.128505e+08,1,1,1600,1430,630,20,700,830,1530
9.128522e+08,1,1,2136,1.105000e+03,841,10,857,807,1704
9.128523e+08,1,1,1500,1445,545,16,600,845,1445
9.128529e+08,1,1,1445,1405,450,12,520,8.550000e+02,1415
9.128549e+08,4,2,1715,1115,430,13,445,1215,1700
9.128566e+08,1,1,1915,1210,725,10,750,8.550000e+02,1645
9.128575e+08,1,1,1655,1335,630,10,640,1.005000e+03,1645
9.128575e+08,1,1,1650,1430,720,10,732,858,1630
9.128575e+08,1,1,2115,1445,1200,12,1215,845,2100
9.128582e+08,1,1,1643,1447,730,12,742,711,1453
9.128586e+08,3,2,1720,1400,720,34,755,8.350000e+02,1630
9.128617e+08,1,1,2025,9.050000e+02,530,13,555,9.350000e+02,1530
9.128624e+08,1,1,1500,1540,640,18,700,740,1440
9.128630e+08,3,1,2235,8.250000e+02,700,38,745,915,1700
9.128630e+08,4,1,1715,1245,600,20,630,1000,1630
9.128657e+08,2,1,1735,1.350000e+03,725,25,756,916,1712
9.128657e+08,1,1,2050,1.010000e+03,700,2.450000e+01,735,1.050000e+03,1825
9.128672e+08,1,1,1645,1415,700,10,715,915,1630
9.128674e+08,4,1,2122,1138,900,15,1051,1009,2100
9.128675e+08,4,1,1805,1.235000e+03,640,22,700,830,1530
9.128677e+08,1,1,1935,1025,600,23,640,8.250000e+02,1505
9.128678e+08,1,1,1655,1348,643,12,720,900,1620
9.128692e+08,1,2,1730,1400,730,24,755,9.130000e+02,1708
9.128710e+08,2,1,2015,1110,725,1.250000e+01,740,8.400000e+02,1620
9.128741e+08,4,1,1710,1150,500,18,535,1045,1620
9.128744e+08,1,1,1640,1.255000e+03,535,1.444444e+01,557,803,1400
9.128744e+08,2,1,1550,1410,600,18,620,9.100000e+02,1530
9.128746e+08,3,1,2110,9.500000e+02,700,42,750,9.100000e+02,1700
9.128754e+08,1,1,1800,1315,715,12,730,1015,1745
9.128777e+08,4,2,1930,2230,1800,58,900,800,1700
9.128793e+08,4,1,1820,1225,645,1.150000e+01,655,8.050000e+02,1500
9.128795e+08,4,2,1600,1330,530,2.650000e+01,610,9.200000e+02,1530
9.128800e+08,3,1,1655,1435,730,26,756,834,1630
9.128803e+08,2,1,1905,2.320000e+03,1825,24,428,640,1108
9.128806e+08,1,1,1812,1318,730,14,800,8.200000e+02,1620
9.128808e+08,1,1,1838,1232,710,2.050000e+01,730,708,1438
9.128830e+08,1,1,1810,1220,630,27,700,1.020000e+03,1720
9.128840e+08,4,1,1740,2220,1600,22,600,1018,1618
9.128845e+08,4,1,1900,1045,545,32,615,715,1330
9.128855e+08,1,1,1615,1345,600,12,615,945,1600
9.128855e+08,1,1,1725,1426,751,20,815,8.500000e+02,1705
9.128859e+08,1,1,1914,1.121000e+03,635,10,649,1211,1900
9.128862e+08,3,2,1615,1505,720,30,810,735,1545
9.128867e+08,3,1,1810,1505,915,40,1045,6.350000e+02,1720
9.128883e+08,1,1,1625,1350,615,1.422222e+01,630,825,1455
9.128893e+08,1,1,2025,9.350000e+02,600,1.350000e+01,701,739,1440
9.128896e+08,1,1,2110,1150,900,15,1302,650,1952
9.128905e+08,1,1,1023,2237,900,101,1430,830,2300
9.128925e+08,1,1,1620,1440,700,10,720,8.400000e+02,1600
9.128925e+08,1,1,1720,1440,800,16,822,8.280000e+02,1650
9.128926e+08,1,1,2105,1040,745,16,900,600,1500
9.128966e+08,1,1,1710,1405,715,22,815,822,1637
9.128988e+08,3,1,2130,1130,900,27,930,730,1700
9.128988e+08,1,1,1520,1420,540,16,600,900,1500
9.128988e+08,1,1,1650,1445,735,10,750,845,1635
9.128996e+08,1,1,2305,1025,930,10,940,720,1700
9.128997e+08,1,1,1320,1.710000e+03,630,10,650,610,1300
9.128997e+08,1,1,1445,1445,530,10,545,845,1430
9.128997e+08,4,1,1625,1305,530,18,550,1.010000e+03,1600
9.128998e+08,1,2,1612,1248,500,22,524,1024,1548
9.129003e+08,1,1,1805,1.250000e+03,655,39,750,9.200000e+02,1710
9.129042e+08,3,1,1722,1423,745,10,757,908,1705
9.129050e+08,1,1,1900,1025,525,20,555,1235,1830
9.129061e+08,1,1,1835,1.515000e+03,950,1.050000e+01,1005,6.560000e+02,1701
9.129070e+08,1,1,1631,1244,515,15,534,836,1410
9.129071e+08,3,1,1845,2345,1830,14,739,951,1730
9.129080e+08,2,2,1628,1334,602,18,625,942,1607
9.129082e+08,2,1,1655,1.530000e+03,825,2.550000e+01,727,8.360000e+02,1603
9.129094e+08,1,1,1725,1205,530,17,545,1115,1700
9.129100e+08,3,1,2125,1.020000e+03,745,1.022222e+01,857,833,1730
9.129138e+08,3,1,1740,1300,640,12,658,1017,1715
9.129143e+08,1,1,1610,1330,540,10,550,1.010000e+03,1600
9.129144e+08,3,1,1600,1545,745,16,800,900,1700
9.129155e+08,4,2,2300,1.350000e+03,1250,20,1344,8.560000e+02,2240
9.129167e+08,2,1,1630,1440,710,10,815,7.550000e+02,1610
9.129168e+08,4,1,1741,1359,740,10,759,901,1700
9.129178e+08,4,2,1715,1329,644,16,659,9.290000e+02,1628
