# file...... Regulator_REG27.csv
# date...... Wed Oct 12 09:32:39 2016
# user...... brendanlewis
# host...... (null)
# target.... regulator 2
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag,phases
2011-04-21 01:00:00 PDT,6,6,6,+680773,+12835.9,+688403,-8459.85,+674066,+1591.59,+2.04324e+06,+5967.67,ABC
2011-04-21 02:00:00 PDT,6,6,6,+665313,+6767.65,+672461,-13681.1,+658642,-4024.26,+1.99642e+06,-10937.7,ABC
2011-04-21 03:00:00 PDT,6,6,6,+650298,+910.216,+656993,-18731.4,+643668,-9451.11,+1.95096e+06,-27272.2,ABC
2011-04-21 04:00:00 PDT,6,6,6,+653585,+2189.24,+660378,-17627.6,+646945,-8265.7,+1.96091e+06,-23704.1,ABC
2011-04-21 05:00:00 PDT,6,6,6,+664844,+6584.17,+671978,-13839.1,+658174,-4194.24,+1.995e+06,-11449.1,ABC
2011-04-21 06:00:00 PDT,6,6,6,+687793,+15603.4,+695645,-6082.03,+681070,+4150.77,+2.06451e+06,+13672.2,ABC
2011-04-21 07:00:00 PDT,6,6,6,+757707,+43595.5,+767956,+17850,+750905,+29962.8,+2.27657e+06,+91408.4,ABC
2011-04-21 08:00:00 PDT,6,6,6,+828958,+72925.5,+841974,+42712.9,+822205,+56876,+2.49314e+06,+172514,ABC
2011-04-21 09:00:00 PDT,6,6,6,+857032,+84706.6,+871230,+52643.4,+850337,+67650.6,+2.5786e+06,+205001,ABC
2011-04-21 10:00:00 PDT,6,6,6,+845537,+79867.3,+859244,+48567.9,+838815,+63226.9,+2.5436e+06,+191662,ABC
2011-04-21 11:00:00 PDT,6,6,6,+819735,+69083.1,+832374,+39467.1,+812968,+53357.2,+2.46508e+06,+161907,ABC
2011-04-21 12:00:00 PDT,6,6,6,+804035,+62573.6,+816045,+33960.9,+797250,+47391.5,+2.41733e+06,+143926,ABC
2011-04-21 13:00:00 PDT,6,6,6,+784604,+54572.3,+795859,+27179.1,+777806,+40050,+2.35827e+06,+121801,ABC
2011-04-21 14:00:00 PDT,6,6,6,+768382,+47938.3,+779025,+21544.4,+761579,+33955.7,+2.30899e+06,+103438,ABC
2011-04-21 15:00:00 PDT,6,6,6,+758636,+43972.8,+768919,+18170.9,+751834,+30309.7,+2.27939e+06,+92453.4,ABC
2011-04-21 16:00:00 PDT,6,6,6,+734458,+34201.3,+743876,+9841.47,+727669,+21314.3,+2.206e+06,+65357,ABC
2011-04-21 17:00:00 PDT,6,6,6,+718617,+27849.3,+727488,+4413.5,+711845,+15458.7,+2.15795e+06,+47721.6,ABC
2011-04-21 18:00:00 PDT,6,6,6,+741904,+37200.5,+751584,+12400.8,+735110,+24077,+2.2286e+06,+73678.4,ABC
2011-04-21 19:00:00 PDT,6,6,6,+767454,+47560.1,+778063,+21222.9,+760652,+33608.2,+2.30617e+06,+102391,ABC
2011-04-21 20:00:00 PDT,6,6,6,+759564,+44350,+769881,+18492,+752762,+30656.6,+2.28221e+06,+93498.5,ABC
2011-04-21 21:00:00 PDT,6,6,6,+799412,+60664.4,+811240,+32344.2,+792623,+45640.8,+2.40328e+06,+138649,ABC
2011-04-21 22:00:00 PDT,6,6,6,+845537,+79867.2,+859244,+48567.9,+838815,+63227,+2.5436e+06,+191662,ABC
2011-04-21 23:00:00 PDT,6,6,6,+809579,+64867.8,+821809,+35902.6,+802800,+49494.7,+2.43419e+06,+150265,ABC
2011-04-22 00:00:00 PDT,6,6,6,+734924,+34388.6,+744358,+10001.3,+728135,+21486.8,+2.20742e+06,+65876.7,ABC
2011-04-22 01:00:00 PDT,6,6,6,+668126,+7868.92,+675361,-12732.8,+661447,-3004.67,+2.00493e+06,-7868.58,ABC
2011-04-22 02:00:00 PDT,6,6,6,+632438,-6010.97,+638613,-24711.9,+625863,-15871.8,+1.89691e+06,-46594.6,ABC
2011-04-22 03:00:00 PDT,6,6,6,+613603,-13255.8,+619250,-30987.9,+607094,-22601.8,+1.83995e+06,-66845.5,ABC
2011-04-22 04:00:00 PDT,6,6,6,+614545,-12894.4,+620219,-30674.6,+608033,-22266.1,+1.8428e+06,-65835.2,ABC
2011-04-22 05:00:00 PDT,6,6,6,+616430,-12171.7,+622155,-30047.7,+609911,-21594.3,+1.8485e+06,-63813.8,ABC
2011-04-22 06:00:00 PDT,6,6,6,+633849,-5465.97,+640064,-24240.3,+627269,-15365.8,+1.90118e+06,-45072.2,ABC
2011-04-22 07:00:00 PDT,6,6,6,+700415,+20599.6,+708677,-1794.93,+693669,+8767.39,+2.10276e+06,+27572,ABC
2011-04-22 08:00:00 PDT,6,6,6,+757243,+43407,+767475,+17689.6,+750441,+29789.4,+2.27516e+06,+90886,ABC
2011-04-22 09:00:00 PDT,6,6,6,+798950,+60473.6,+810760,+32182.6,+792160,+45465.9,+2.40187e+06,+138122,ABC
2011-04-22 10:00:00 PDT,6,6,6,+847377,+80640.4,+861162,+49219.4,+840659,+63934.1,+2.5492e+06,+193794,ABC
2011-04-22 11:00:00 PDT,6,6,6,+872185,+91118.3,+887042,+58035.2,+865529,+73506.4,+2.62476e+06,+222660,ABC
2011-04-22 12:00:00 PDT,6,6,6,+881357,+95017.1,+896621,+61309.6,+874728,+77064.4,+2.65271e+06,+233391,ABC
2011-04-22 13:00:00 PDT,6,6,6,+888230,+97947.7,+903802,+63768.7,+881623,+79737.5,+2.67365e+06,+241454,ABC
2011-04-22 14:00:00 PDT,6,6,6,+844156,+79287.6,+857805,+48079.3,+837432,+62696.7,+2.53939e+06,+190064,ABC
2011-04-22 15:00:00 PDT,6,6,6,+851516,+82381.8,+865477,+50686.2,+844808,+65525.9,+2.5618e+06,+198594,ABC
2011-04-22 16:00:00 PDT,6,6,6,+851976,+82575.5,+865957,+50849.2,+845268,+65702.7,+2.5632e+06,+199127,ABC
2011-04-22 17:00:00 PDT,6,6,6,+857032,+84706.6,+871230,+52643.5,+850337,+67650.5,+2.5786e+06,+205001,ABC
2011-04-22 18:00:00 PDT,6,6,6,+887314,+97556.6,+902844,+63440.7,+880704,+79380.9,+2.67086e+06,+240378,ABC
2011-04-22 19:00:00 PDT,6,6,6,+911102,+107756,+927723,+71986.3,+904578,+88675.7,+2.7434e+06,+268418,ABC
2011-04-22 20:00:00 PDT,6,6,6,+902874,+104218,+919114,+69024.3,+896319,+85452.9,+2.71831e+06,+258695,ABC
2011-04-22 21:00:00 PDT,6,6,6,+878606,+93846.5,+893748,+60326.8,+871969,+75996.2,+2.64432e+06,+230169,ABC
2011-04-22 22:00:00 PDT,6,6,6,+910645,+107559,+927245,+71821.6,+904119,+88496.5,+2.74201e+06,+267877,ABC
2011-04-22 23:00:00 PDT,6,6,6,+866678,+88783.8,+881294,+56073,+860007,+71374.6,+2.60798e+06,+216231,ABC
2011-04-23 00:00:00 PDT,6,6,6,+793862,+58377,+805474,+30405.7,+787068,+43542,+2.3864e+06,+132325,ABC
2011-04-23 01:00:00 PDT,6,6,6,+721881,+29154.7,+730863,+5529.82,+715104,+16662.6,+2.16785e+06,+51347.1,ABC
2011-04-23 02:00:00 PDT,6,6,6,+667657,+7685.31,+674877,-12890.9,+660980,-3174.65,+2.00351e+06,-8380.25,ABC
2011-04-23 03:00:00 PDT,6,6,6,+648420,+179.892,+655059,-19361.7,+641795,-10128.3,+1.94527e+06,-29310.1,ABC
2011-04-23 04:00:00 PDT,6,6,6,+632438,-6010.99,+638613,-24711.9,+625863,-15871.6,+1.89691e+06,-46594.5,ABC
2011-04-23 05:00:00 PDT,6,6,6,+630085,-6918.88,+636193,-25497.4,+623518,-16714.6,+1.8898e+06,-49130.9,ABC
2011-04-23 06:00:00 PDT,6,6,6,+642782,-2008.59,+649256,-21251.5,+636174,-12157.9,+1.92821e+06,-35418,ABC
2011-04-23 07:00:00 PDT,6,6,6,+666251,+7134.59,+673428,-13365.1,+659577,-3684.45,+1.99926e+06,-9914.91,ABC
2011-04-23 08:00:00 PDT,6,6,6,+701349,+20970.4,+709642,-1477.02,+694602,+9109.86,+2.10559e+06,+28603.3,ABC
2011-04-23 09:00:00 PDT,6,6,6,+764206,+46237.3,+774694,+20098,+757404,+32392.2,+2.2963e+06,+98727.6,ABC
2011-04-23 10:00:00 PDT,6,6,6,+835869,+75814,+849171,+45150.5,+829129,+59519.6,+2.51417e+06,+180484,ABC
2011-04-23 11:00:00 PDT,6,6,6,+851516,+82381.8,+865477,+50686.2,+844808,+65525.9,+2.5618e+06,+198594,ABC
2011-04-23 12:00:00 PDT,6,6,6,+826192,+71771.9,+839094,+41738.6,+819435,+55819.5,+2.48472e+06,+169330,ABC
2011-04-23 13:00:00 PDT,6,6,6,+833105,+74657.9,+846292,+44175.2,+826360,+58461.4,+2.50576e+06,+177295,ABC
2011-04-23 14:00:00 PDT,6,6,6,+796175,+59329.7,+807877,+31213.2,+789383,+44416.2,+2.39343e+06,+134959,ABC
2011-04-23 15:00:00 PDT,6,6,6,+766527,+47182.1,+777100,+20901.4,+759724,+33260.6,+2.30335e+06,+101344,ABC
2011-04-23 16:00:00 PDT,6,6,6,+736786,+35137.9,+746285,+10640.9,+729995,+22177.1,+2.21307e+06,+67955.9,ABC
2011-04-23 17:00:00 PDT,6,6,6,+735855,+34763,+745321,+10321.2,+729065,+21832,+2.21024e+06,+66916.2,ABC
2011-04-23 18:00:00 PDT,6,6,6,+745160,+38514.7,+754956,+13521.6,+738363,+25287,+2.23848e+06,+77323.3,ABC
2011-04-23 19:00:00 PDT,6,6,6,+783678,+54192.3,+794898,+26856.7,+776879,+39701.3,+2.35545e+06,+120750,ABC
2011-04-23 20:00:00 PDT,6,6,6,+794325,+58567.4,+805954,+30567.2,+787531,+43716.9,+2.38781e+06,+132852,ABC
2011-04-23 21:00:00 PDT,6,6,6,+816504,+67740.5,+829013,+38332.3,+809734,+52127.4,+2.45525e+06,+158200,ABC
2011-04-23 22:00:00 PDT,6,6,6,+850137,+81801.1,+864039,+50197.1,+843425,+64995.2,+2.5576e+06,+196993,ABC
2011-04-23 23:00:00 PDT,6,6,6,+802648,+62000.6,+814604,+33475.7,+795862,+46866,+2.41311e+06,+142342,ABC
2011-04-24 00:00:00 PDT,6,6,6,+763278,+45859.8,+773732,+19776.7,+756475,+32044.8,+2.29349e+06,+97681.3,ABC
2011-04-24 01:00:00 PDT,6,6,6,+689196,+16157.7,+697094,-5606.18,+682471,+4663.03,+2.06876e+06,+15214.6,ABC
2011-04-24 02:00:00 PDT,6,6,6,+625379,-8732.65,+631353,-27067.7,+618828,-18399,+1.87556e+06,-54199.4,ABC
2011-04-24 03:00:00 PDT,6,6,6,+608888,-15060.4,+614407,-32553.8,+602398,-24279.8,+1.82569e+06,-71894.1,ABC
2011-04-24 04:00:00 PDT,6,6,6,+599453,-18661.9,+604718,-35681.9,+593000,-27630.4,+1.79717e+06,-81974.2,ABC
2011-04-24 05:00:00 PDT,6,6,6,+598508,-19021.5,+603749,-35994.4,+592059,-27965.1,+1.79432e+06,-82981.1,ABC
2011-04-24 06:00:00 PDT,6,6,6,+607473,-15601.3,+612954,-33023.3,+600988,-24783.1,+1.82142e+06,-73407.7,ABC
2011-04-24 07:00:00 PDT,6,6,6,+655931,+3103.59,+662795,-16838.9,+649285,-7418.27,+1.96801e+06,-21153.6,ABC
2011-04-24 08:00:00 PDT,6,6,6,+705085,+22454.8,+713502,-204.833,+698332,+10480.5,+2.11692e+06,+32730.5,ABC
2011-04-24 09:00:00 PDT,6,6,6,+768846,+48127.3,+779506,+21705.2,+762043,+34129.7,+2.3104e+06,+103962,ABC
2011-04-24 10:00:00 PDT,6,6,6,+803110,+62191.5,+815084,+33637.4,+796324,+47041.3,+2.41452e+06,+142870,ABC
2011-04-24 11:00:00 PDT,6,6,6,+822964,+70426.8,+835734,+40602.6,+816202,+54588,+2.4749e+06,+165617,ABC
2011-04-24 12:00:00 PDT,6,6,6,+820657,+69466.9,+833334,+39791.4,+813892,+53708.8,+2.46788e+06,+162967,ABC
2011-04-24 13:00:00 PDT,6,6,6,+786457,+55332.4,+797782,+27824,+779659,+40747.8,+2.3639e+06,+123904,ABC
2011-04-24 14:00:00 PDT,6,6,6,+744695,+38327,+754474,+13361.4,+737898,+25114.1,+2.23707e+06,+76802.5,ABC
2011-04-24 15:00:00 PDT,6,6,6,+680773,+12835.9,+688403,-8459.85,+674065,+1591.59,+2.04324e+06,+5967.66,ABC
2011-04-24 16:00:00 PDT,6,6,6,+641842,-2372.92,+648288,-21566.4,+635237,-12495.8,+1.92537e+06,-36435.2,ABC
2011-04-24 17:00:00 PDT,6,6,6,+629144,-7281.84,+635225,-25811.6,+622580,-17051.6,+1.88695e+06,-50145,ABC
2011-04-24 18:00:00 PDT,6,6,6,+639492,-3283.45,+645870,-22353.2,+632894,-13340.6,+1.91826e+06,-38977.2,ABC
2011-04-24 19:00:00 PDT,6,6,6,+651707,+1458.18,+658444,-18258.3,+645072,-8943.36,+1.95522e+06,-25743.5,ABC
2011-04-24 20:00:00 PDT,6,6,6,+655462,+2920.69,+662312,-16996.7,+648817,-7587.83,+1.96659e+06,-21663.8,ABC
2011-04-24 21:00:00 PDT,6,6,6,+678901,+12098.8,+686471,-9093.42,+672197,+909.883,+2.03757e+06,+3915.27,ABC
2011-04-24 22:00:00 PDT,6,6,6,+727939,+31582.1,+737129,+7604.71,+721156,+18900.8,+2.18622e+06,+58087.6,ABC
2011-04-24 23:00:00 PDT,6,6,6,+699013,+20043.6,+707229,-2271.76,+692270,+8253.73,+2.09851e+06,+26025.6,ABC
2011-04-25 00:00:00 PDT,6,6,6,+642782,-2008.53,+649256,-21251.6,+636174,-12157.8,+1.92821e+06,-35418,ABC
2011-04-25 01:00:00 PDT,6,6,6,+589063,-22611.3,+594056,-39117.1,+582654,-31307.6,+1.76577e+06,-93036.1,ABC
2011-04-25 02:00:00 PDT,6,6,6,+573459,-28511.6,+578055,-44258.8,+567119,-36806.7,+1.71863e+06,-109577,ABC
2011-04-25 03:00:00 PDT,6,6,6,+572512,-28868.3,+577085,-44569.9,+566177,-37139.4,+1.71577e+06,-110578,ABC
2011-04-25 04:00:00 PDT,6,6,6,+579136,-26369.3,+583875,-42390.6,+572770,-34809.4,+1.73578e+06,-103569,ABC
2011-04-25 05:00:00 PDT,6,6,6,+591898,-21535.5,+596965,-38180.8,+585476,-30305.7,+1.77434e+06,-90022,ABC
2011-04-25 06:00:00 PDT,6,6,6,+614074,-13075.2,+619734,-30831.2,+607564,-22434.1,+1.84137e+06,-66340.4,ABC
2011-04-25 07:00:00 PDT,6,6,6,+688728,+15972.8,+696611,-5764.75,+682004,+4492.33,+2.06734e+06,+14700.4,ABC
2011-04-25 08:00:00 PDT,6,6,6,+741439,+37012.8,+751102,+12240.8,+734645,+23904.2,+2.22719e+06,+73157.9,ABC
2011-04-25 09:00:00 PDT,6,6,6,+799412,+60664.4,+811240,+32344.2,+792623,+45640.9,+2.40328e+06,+138649,ABC
2011-04-25 10:00:00 PDT,6,6,6,+808655,+64485.1,+820849,+35578.9,+801875,+49144.1,+2.43138e+06,+149208,ABC
2011-04-25 11:00:00 PDT,6,6,6,+804497,+62764.6,+816525,+34122.6,+797712,+47566.8,+2.41873e+06,+144454,ABC
2011-04-25 12:00:00 PDT,6,6,6,+777655,+51725.4,+788646,+24762.3,+770854,+37435.5,+2.33716e+06,+113923,ABC
2011-04-25 13:00:00 PDT,6,6,6,+771165,+49073.4,+781912,+22509.2,+764362,+34999.1,+2.31744e+06,+106582,ABC
2011-04-25 14:00:00 PDT,6,6,6,+735855,+34763.2,+745322,+10321.1,+729065,+21831.9,+2.21024e+06,+66916.2,ABC
2011-04-25 15:00:00 PDT,6,6,6,+719550,+28222.2,+728452,+4732.39,+712776,+15802.6,+2.16078e+06,+48757.2,ABC
2011-04-25 16:00:00 PDT,6,6,6,+697144,+19302.5,+705299,-2907.31,+690404,+7569.19,+2.09285e+06,+23964.4,ABC
2011-04-25 17:00:00 PDT,6,6,6,+695742,+18747,+703851,-3383.84,+689004,+7056,+2.0886e+06,+22419.2,ABC
2011-04-25 18:00:00 PDT,6,6,6,+693404,+17821.7,+701438,-4177.81,+686671,+6200.99,+2.08151e+06,+19844.8,ABC
2011-04-25 19:00:00 PDT,6,6,6,+696209,+18932.1,+704334,-3224.98,+689471,+7227.01,+2.09001e+06,+22934.2,ABC
2011-04-25 20:00:00 PDT,6,6,6,+681710,+13204.6,+689369,-8142.96,+675000,+1932.6,+2.04608e+06,+6994.2,ABC
2011-04-25 21:00:00 PDT,6,6,6,+697611,+19487.7,+705782,-2748.42,+690870,+7740.33,+2.09426e+06,+24479.6,ABC
2011-04-25 22:00:00 PDT,6,6,6,+774411,+50398.6,+785279,+23635.5,+767609,+36217,+2.3273e+06,+110251,ABC
2011-04-25 23:00:00 PDT,6,6,6,+719084,+28035.8,+727970,+4572.92,+712311,+15630.6,+2.15936e+06,+48239.3,ABC
2011-04-26 00:00:00 PDT,6,6,6,+640432,-2919.27,+646837,-22038.6,+633831,-13002.7,+1.9211e+06,-37960.5,ABC
2011-04-26 01:00:00 PDT,6,6,6,+565884,-31361.9,+570293,-46746.9,+559580,-39465.8,+1.69576e+06,-117575,ABC
2011-04-26 02:00:00 PDT,6,6,6,+526499,-46038.9,+529990,-59603.2,+520402,-53183.8,+1.57689e+06,-158826,ABC
2011-04-26 03:00:00 PDT,6,6,6,+519365,-48671.8,+522700,-61917.6,+513309,-55649.3,+1.55537e+06,-166239,ABC
2011-04-26 04:00:00 PDT,6,6,6,+521743,-47794.8,+525130,-61146.4,+515674,-54828,+1.56255e+06,-163769,ABC
2011-04-26 05:00:00 PDT,6,6,6,+531252,-44280.3,+534849,-58058.7,+525129,-51537.8,+1.59123e+06,-153877,ABC
2011-04-26 06:00:00 PDT,6,6,6,+556408,-34915.3,+560587,-49852.5,+550151,-42783,+1.66715e+06,-127551,ABC
2011-04-26 07:00:00 PDT,6,6,6,+650768,+1092.77,+657477,-18573.6,+644136,-9281.9,+1.95238e+06,-26762.7,ABC
2011-04-26 08:00:00 PDT,6,6,6,+766527,+47182.1,+777100,+20901.4,+759724,+33260.7,+2.30335e+06,+101344,ABC
2011-04-26 09:00:00 PDT,6,6,6,+782752,+53812.5,+793936,+26534.3,+775952,+39352.5,+2.35264e+06,+119699,ABC
2011-04-26 10:00:00 PDT,6,6,6,+791086,+57234.3,+802590,+29437.3,+784290,+42493.7,+2.37797e+06,+129165,ABC
2011-04-26 11:00:00 PDT,6,6,6,+811426,+65633.2,+823730,+36550.3,+804649,+50196.4,+2.43981e+06,+152380,ABC
2011-04-26 12:00:00 PDT,6,6,6,+802648,+62000.6,+814604,+33475.7,+795862,+46866.1,+2.41311e+06,+142342,ABC
2011-04-26 13:00:00 PDT,6,6,6,+797100,+59710.9,+808838,+31536.2,+790309,+44766.1,+2.39625e+06,+136013,ABC
2011-04-26 14:00:00 PDT,6,6,6,+792937,+57996,+804512,+30082.8,+786142,+43192.7,+2.38359e+06,+131271,ABC
2011-04-26 15:00:00 PDT,6,6,6,+777655,+51725.4,+788646,+24762.3,+770854,+37435.6,+2.33716e+06,+113923,ABC
2011-04-26 16:00:00 PDT,6,6,6,+774411,+50398.8,+785279,+23635.5,+767609,+36216.9,+2.3273e+06,+110251,ABC
2011-04-26 17:00:00 PDT,6,6,6,+757242,+43407.1,+767475,+17689.5,+750441,+29789.3,+2.27516e+06,+90886,ABC
2011-04-26 18:00:00 PDT,6,6,6,+792937,+57995.9,+804512,+30082.9,+786142,+43192.7,+2.38359e+06,+131271,ABC
2011-04-26 19:00:00 PDT,6,6,6,+793862,+58376.9,+805474,+30405.8,+787068,+43542.1,+2.3864e+06,+132325,ABC
2011-04-26 20:00:00 PDT,6,6,6,+812350,+66016.1,+824691,+36874.1,+805574,+50547.4,+2.44261e+06,+153438,ABC
2011-04-26 21:00:00 PDT,6,6,6,+792474,+57805.6,+804032,+29921.4,+785679,+43017.8,+2.38218e+06,+130745,ABC
2011-04-26 22:00:00 PDT,6,6,6,+813273,+66399.2,+825651,+37198.1,+806498,+50898.4,+2.44542e+06,+154496,ABC
2011-04-26 23:00:00 PDT,6,6,6,+770701,+48884.2,+781431,+22348.4,+763899,+34825,+2.31603e+06,+106058,ABC
