# file...... caliSubCheck.csv
# date...... Wed Oct 12 09:32:39 2016
# user...... brendanlewis
# host...... (null)
# target.... meter 0
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,measured_real_power,measured_reactive_power,measured_power
2011-04-25 15:00:00 PDT,+2.16078e+06,+48757.2,+2.16133e+06+1.29264d
2011-04-25 16:00:00 PDT,+2.09285e+06,+23964.4,+2.09298e+06+0.656044d
2011-04-25 17:00:00 PDT,+2.0886e+06,+22419.2,+2.08872e+06+0.614994d
2011-04-25 18:00:00 PDT,+2.08151e+06,+19844.8,+2.08161e+06+0.546233d
2011-04-25 19:00:00 PDT,+2.09001e+06,+22934.2,+2.09014e+06+0.628694d
2011-04-25 20:00:00 PDT,+2.04608e+06,+6994.2,+2.04609e+06+0.195856d
2011-04-25 21:00:00 PDT,+2.09426e+06,+24479.6,+2.09441e+06+0.669694d
2011-04-25 22:00:00 PDT,+2.3273e+06,+110251,+2.32991e+06+2.71225d
2011-04-25 23:00:00 PDT,+2.15936e+06,+48239.3,+2.1599e+06+1.27975d
2011-04-26 00:00:00 PDT,+1.9211e+06,-37960.5,+1.92148e+06-1.132d
2011-04-26 01:00:00 PDT,+1.69576e+06,-117575,+1.69983e+06-3.96623d
2011-04-26 02:00:00 PDT,+1.57689e+06,-158826,+1.58487e+06-5.75149d
2011-04-26 03:00:00 PDT,+1.55537e+06,-166239,+1.56423e+06-6.10063d
2011-04-26 04:00:00 PDT,+1.56255e+06,-163769,+1.57111e+06-5.98328d
2011-04-26 05:00:00 PDT,+1.59123e+06,-153877,+1.59865e+06-5.5235d
2011-04-26 06:00:00 PDT,+1.66715e+06,-127551,+1.67202e+06-4.37509d
2011-04-26 07:00:00 PDT,+1.95238e+06,-26762.7,+1.95256e+06-0.785347d
2011-04-26 08:00:00 PDT,+2.30335e+06,+101344,+2.30558e+06+2.51931d
2011-04-26 09:00:00 PDT,+2.35264e+06,+119699,+2.35568e+06+2.91262d
2011-04-26 10:00:00 PDT,+2.37797e+06,+129165,+2.38147e+06+3.10911d
2011-04-26 11:00:00 PDT,+2.43981e+06,+152380,+2.44456e+06+3.57381d
2011-04-26 12:00:00 PDT,+2.41311e+06,+142342,+2.41731e+06+3.3758d
2011-04-26 13:00:00 PDT,+2.39625e+06,+136013,+2.4001e+06+3.24868d
2011-04-26 14:00:00 PDT,+2.38359e+06,+131271,+2.3872e+06+3.15227d
2011-04-26 15:00:00 PDT,+2.33716e+06,+113923,+2.33993e+06+2.79064d
2011-04-26 16:00:00 PDT,+2.3273e+06,+110251,+2.32991e+06+2.71225d
2011-04-26 17:00:00 PDT,+2.27516e+06,+90886,+2.27697e+06+2.28758d
2011-04-26 18:00:00 PDT,+2.38359e+06,+131271,+2.3872e+06+3.15226d
2011-04-26 19:00:00 PDT,+2.3864e+06,+132325,+2.39007e+06+3.17377d
2011-04-26 20:00:00 PDT,+2.44261e+06,+153438,+2.44743e+06+3.59443d
2011-04-26 21:00:00 PDT,+2.38218e+06,+130745,+2.38577e+06+3.14149d
2011-04-26 22:00:00 PDT,+2.44542e+06,+154496,+2.4503e+06+3.615d
2011-04-26 23:00:00 PDT,+2.31603e+06,+106058,+2.31846e+06+2.6219d
