# file...... weather_regulator_meter_energy.csv,,,
# date...... Wed Jul 30 12:19:33 2014,,,
# user...... gour967,,,
# host...... (null),,,
# target.... meter 40,,,
# trigger... (none),,,
# interval.. 900,,,
# limit..... 0,,,
# timestamp,measured_real_energy,sum(measured_real_energy),energy_losses
2010-02-03 23:00:00 EST,7.48E+08,7.32E+08,16157000
2010-02-03 23:15:00 EST,7.48E+08,7.32E+08,16159000
2010-02-03 23:30:00 EST,7.48E+08,7.32E+08,16161000
2010-02-03 23:45:00 EST,7.49E+08,7.32E+08,16162000
2010-02-04 00:00:00 EST,7.49E+08,7.33E+08,16164000
2010-02-04 00:15:00 EST,7.49E+08,7.33E+08,16165000
2010-02-04 00:30:00 EST,7.49E+08,7.33E+08,16167000
2010-02-04 00:45:00 EST,7.49E+08,7.33E+08,16168000
2010-02-04 01:00:00 EST,7.49E+08,7.33E+08,16168000
2010-02-04 01:15:00 EST,7.49E+08,7.33E+08,16170000
2010-02-04 01:30:00 EST,7.49E+08,7.33E+08,16172000
2010-02-04 01:45:00 EST,7.49E+08,7.33E+08,16172000
2010-02-04 02:00:00 EST,7.50E+08,7.33E+08,16174000
2010-02-04 02:15:00 EST,7.50E+08,7.34E+08,16175000
2010-02-04 02:30:00 EST,7.50E+08,7.34E+08,16176000
2010-02-04 02:45:00 EST,7.50E+08,7.34E+08,16177000
2010-02-04 03:00:00 EST,7.50E+08,7.34E+08,16178000
2010-02-04 03:15:00 EST,7.50E+08,7.34E+08,16180000
2010-02-04 03:30:00 EST,7.50E+08,7.34E+08,16181000
2010-02-04 03:45:00 EST,7.50E+08,7.34E+08,16183000
2010-02-04 04:00:00 EST,7.51E+08,7.34E+08,16184000
2010-02-04 04:15:00 EST,7.51E+08,7.34E+08,16186000
2010-02-04 04:30:00 EST,7.51E+08,7.35E+08,16187000
2010-02-04 04:45:00 EST,7.51E+08,7.35E+08,16189000
2010-02-04 05:00:00 EST,7.51E+08,7.35E+08,16191000
2010-02-04 05:15:00 EST,7.51E+08,7.35E+08,16197000
2010-02-04 05:30:00 EST,7.52E+08,7.35E+08,16201000
2010-02-04 05:45:00 EST,7.52E+08,7.36E+08,16209000
2010-02-04 06:00:00 EST,7.52E+08,7.36E+08,16220000
2010-02-04 06:15:00 EST,7.53E+08,7.37E+08,16241000
2010-02-04 06:30:00 EST,7.54E+08,7.37E+08,16259000
2010-02-04 06:45:00 EST,7.54E+08,7.38E+08,16276000
2010-02-04 07:00:00 EST,7.55E+08,7.38E+08,16291000
2010-02-04 07:15:00 EST,7.55E+08,7.39E+08,16305000
2010-02-04 07:30:00 EST,7.56E+08,7.39E+08,16315000
2010-02-04 07:45:00 EST,7.56E+08,7.40E+08,16334000
2010-02-04 08:00:00 EST,7.57E+08,7.40E+08,16353000
2010-02-04 08:15:00 EST,7.57E+08,7.41E+08,16370000
2010-02-04 08:30:00 EST,7.57E+08,7.41E+08,16382000
2010-02-04 08:45:00 EST,7.58E+08,7.41E+08,16388000
2010-02-04 09:00:00 EST,7.58E+08,7.42E+08,16391000
2010-02-04 09:15:00 EST,7.58E+08,7.42E+08,16394000
2010-02-04 09:30:00 EST,7.58E+08,7.42E+08,16396000
2010-02-04 09:45:00 EST,7.58E+08,7.42E+08,16399000
2010-02-04 10:00:00 EST,7.59E+08,7.42E+08,16401000
2010-02-04 10:15:00 EST,7.59E+08,7.42E+08,16403000
2010-02-04 10:30:00 EST,7.59E+08,7.42E+08,16405000
2010-02-04 10:45:00 EST,7.59E+08,7.43E+08,16407000
2010-02-04 11:00:00 EST,7.59E+08,7.43E+08,16409000
2010-02-04 11:15:00 EST,7.59E+08,7.43E+08,16411000
2010-02-04 11:30:00 EST,7.59E+08,7.43E+08,16413000
2010-02-04 11:45:00 EST,7.60E+08,7.43E+08,16414000
2010-02-04 12:00:00 EST,7.60E+08,7.43E+08,16416000
2010-02-04 12:15:00 EST,7.60E+08,7.43E+08,16419000
2010-02-04 12:30:00 EST,7.60E+08,7.44E+08,16421000
2010-02-04 12:45:00 EST,7.60E+08,7.44E+08,16423000
2010-02-04 13:00:00 EST,7.60E+08,7.44E+08,16425000
2010-02-04 13:15:00 EST,7.60E+08,7.44E+08,16427000
2010-02-04 13:30:00 EST,7.61E+08,7.44E+08,16429000
2010-02-04 13:45:00 EST,7.61E+08,7.44E+08,16431000
2010-02-04 14:00:00 EST,7.61E+08,7.44E+08,16433000
2010-02-04 14:15:00 EST,7.61E+08,7.45E+08,16435000
2010-02-04 14:30:00 EST,7.61E+08,7.45E+08,16437000
2010-02-04 14:45:00 EST,7.61E+08,7.45E+08,16438000
2010-02-04 15:00:00 EST,7.61E+08,7.45E+08,16441000
2010-02-04 15:15:00 EST,7.62E+08,7.45E+08,16443000
2010-02-04 15:30:00 EST,7.62E+08,7.45E+08,16445000
2010-02-04 15:45:00 EST,7.62E+08,7.45E+08,16447000
2010-02-04 16:00:00 EST,7.62E+08,7.45E+08,16449000
2010-02-04 16:15:00 EST,7.62E+08,7.46E+08,16451000
2010-02-04 16:30:00 EST,7.62E+08,7.46E+08,16454000
2010-02-04 16:45:00 EST,7.62E+08,7.46E+08,16457000
2010-02-04 17:00:00 EST,7.63E+08,7.46E+08,16459000
2010-02-04 17:15:00 EST,7.63E+08,7.47E+08,16466000
2010-02-04 17:30:00 EST,7.63E+08,7.47E+08,16472000
2010-02-04 17:45:00 EST,7.64E+08,7.47E+08,16477000
2010-02-04 18:00:00 EST,7.64E+08,7.47E+08,16483000
2010-02-04 18:15:00 EST,7.64E+08,7.48E+08,16495000
2010-02-04 18:30:00 EST,7.65E+08,7.48E+08,16508000
2010-02-04 18:45:00 EST,7.65E+08,7.49E+08,16521000
2010-02-04 19:00:00 EST,7.66E+08,7.49E+08,16530000
2010-02-04 19:15:00 EST,7.66E+08,7.49E+08,16540000
2010-02-04 19:30:00 EST,7.66E+08,7.50E+08,16547000
2010-02-04 19:45:00 EST,7.67E+08,7.50E+08,16553000
2010-02-04 20:00:00 EST,7.67E+08,7.50E+08,16558000
2010-02-04 20:15:00 EST,7.67E+08,7.50E+08,16562000
2010-02-04 20:30:00 EST,7.67E+08,7.51E+08,16566000
2010-02-04 20:45:00 EST,7.67E+08,7.51E+08,16569000
2010-02-04 21:00:00 EST,7.68E+08,7.51E+08,16573000
2010-02-04 21:15:00 EST,7.68E+08,7.51E+08,16576000
2010-02-04 21:30:00 EST,7.68E+08,7.51E+08,16579000
2010-02-04 21:45:00 EST,7.68E+08,7.52E+08,16583000
2010-02-04 22:00:00 EST,7.68E+08,7.52E+08,16585000
2010-02-04 22:15:00 EST,7.69E+08,7.52E+08,16588000
2010-02-04 22:30:00 EST,7.69E+08,7.52E+08,16590000
2010-02-04 22:45:00 EST,7.69E+08,7.52E+08,16593000
2010-02-04 23:00:00 EST,7.69E+08,7.53E+08,16596000
2010-02-04 23:15:00 EST,7.69E+08,7.53E+08,16598000
2010-02-04 23:30:00 EST,7.69E+08,7.53E+08,16600000
2010-02-04 23:45:00 EST,7.70E+08,7.53E+08,16602000
2010-02-05 00:00:00 EST,7.70E+08,7.53E+08,16604000
2010-02-05 00:15:00 EST,7.70E+08,7.53E+08,16605000
2010-02-05 00:30:00 EST,7.70E+08,7.53E+08,16606000
2010-02-05 00:45:00 EST,7.70E+08,7.53E+08,16608000
2010-02-05 01:00:00 EST,7.70E+08,7.54E+08,16608000
2010-02-05 01:15:00 EST,7.70E+08,7.54E+08,16609000
2010-02-05 01:30:00 EST,7.70E+08,7.54E+08,16611000
2010-02-05 01:45:00 EST,7.70E+08,7.54E+08,16613000
2010-02-05 02:00:00 EST,7.71E+08,7.54E+08,16613000
2010-02-05 02:15:00 EST,7.71E+08,7.54E+08,16615000
2010-02-05 02:30:00 EST,7.71E+08,7.54E+08,16616000
2010-02-05 02:45:00 EST,7.71E+08,7.54E+08,16617000
2010-02-05 03:00:00 EST,7.71E+08,7.54E+08,16619000
2010-02-05 03:15:00 EST,7.71E+08,7.55E+08,16620000
2010-02-05 03:30:00 EST,7.71E+08,7.55E+08,16622000
2010-02-05 03:45:00 EST,7.71E+08,7.55E+08,16623000
2010-02-05 04:00:00 EST,7.72E+08,7.55E+08,16625000
2010-02-05 04:15:00 EST,7.72E+08,7.55E+08,16627000
2010-02-05 04:30:00 EST,7.72E+08,7.55E+08,16628000
2010-02-05 04:45:00 EST,7.72E+08,7.55E+08,16629000
2010-02-05 05:00:00 EST,7.72E+08,7.55E+08,16631000
2010-02-05 05:15:00 EST,7.72E+08,7.56E+08,16637000
2010-02-05 05:30:00 EST,7.73E+08,7.56E+08,16640000
2010-02-05 05:45:00 EST,7.73E+08,7.56E+08,16648000
2010-02-05 06:00:00 EST,7.73E+08,7.57E+08,16658000
2010-02-05 06:15:00 EST,7.74E+08,7.57E+08,16679000
2010-02-05 06:30:00 EST,7.75E+08,7.58E+08,16698000
2010-02-05 06:45:00 EST,7.75E+08,7.58E+08,16714000
2010-02-05 07:00:00 EST,7.76E+08,7.59E+08,16727000
2010-02-05 07:15:00 EST,7.76E+08,7.59E+08,16741000
2010-02-05 07:30:00 EST,7.76E+08,7.60E+08,16751000
2010-02-05 07:45:00 EST,7.77E+08,7.60E+08,16769000
2010-02-05 08:00:00 EST,7.77E+08,7.61E+08,16788000
2010-02-05 08:15:00 EST,7.78E+08,7.61E+08,16804000
2010-02-05 08:30:00 EST,7.78E+08,7.61E+08,16816000
2010-02-05 08:45:00 EST,7.79E+08,7.62E+08,16821000
2010-02-05 09:00:00 EST,7.79E+08,7.62E+08,16824000
2010-02-05 09:15:00 EST,7.79E+08,7.62E+08,16826000
2010-02-05 09:30:00 EST,7.79E+08,7.62E+08,16828000
2010-02-05 09:45:00 EST,7.79E+08,7.62E+08,16831000
2010-02-05 10:00:00 EST,7.79E+08,7.63E+08,16833000
2010-02-05 10:15:00 EST,7.79E+08,7.63E+08,16834000
2010-02-05 10:30:00 EST,7.80E+08,7.63E+08,16837000
2010-02-05 10:45:00 EST,7.80E+08,7.63E+08,16839000
2010-02-05 11:00:00 EST,7.80E+08,7.63E+08,16841000
2010-02-05 11:15:00 EST,7.80E+08,7.63E+08,16843000
2010-02-05 11:30:00 EST,7.80E+08,7.63E+08,16845000
2010-02-05 11:45:00 EST,7.80E+08,7.63E+08,16847000
2010-02-05 12:00:00 EST,7.80E+08,7.64E+08,16849000
2010-02-05 12:15:00 EST,7.81E+08,7.64E+08,16851000
2010-02-05 12:30:00 EST,7.81E+08,7.64E+08,16854000
2010-02-05 12:45:00 EST,7.81E+08,7.64E+08,16856000
2010-02-05 13:00:00 EST,7.81E+08,7.64E+08,16857000
2010-02-05 13:15:00 EST,7.81E+08,7.64E+08,16859000
2010-02-05 13:30:00 EST,7.81E+08,7.64E+08,16861000
2010-02-05 13:45:00 EST,7.81E+08,7.65E+08,16863000
2010-02-05 14:00:00 EST,7.82E+08,7.65E+08,16865000
2010-02-05 14:15:00 EST,7.82E+08,7.65E+08,16867000
2010-02-05 14:30:00 EST,7.82E+08,7.65E+08,16869000
2010-02-05 14:45:00 EST,7.82E+08,7.65E+08,16871000
2010-02-05 15:00:00 EST,7.82E+08,7.65E+08,16873000
2010-02-05 15:15:00 EST,7.82E+08,7.65E+08,16875000
2010-02-05 15:30:00 EST,7.82E+08,7.66E+08,16877000
2010-02-05 15:45:00 EST,7.83E+08,7.66E+08,16879000
2010-02-05 16:00:00 EST,7.83E+08,7.66E+08,16882000
2010-02-05 16:15:00 EST,7.83E+08,7.66E+08,16884000
2010-02-05 16:30:00 EST,7.83E+08,7.66E+08,16886000
2010-02-05 16:45:00 EST,7.83E+08,7.66E+08,16889000
2010-02-05 17:00:00 EST,7.83E+08,7.67E+08,16892000
2010-02-05 17:15:00 EST,7.84E+08,7.67E+08,16899000
2010-02-05 17:30:00 EST,7.84E+08,7.67E+08,16910000
2010-02-05 17:45:00 EST,7.85E+08,7.68E+08,16918000
2010-02-05 18:00:00 EST,7.85E+08,7.68E+08,16925000
2010-02-05 18:15:00 EST,7.85E+08,7.68E+08,16944000
2010-02-05 18:30:00 EST,7.86E+08,7.69E+08,16962000
2010-02-05 18:45:00 EST,7.87E+08,7.70E+08,16982000
2010-02-05 19:00:00 EST,7.87E+08,7.70E+08,16998000
2010-02-05 19:15:00 EST,7.88E+08,7.71E+08,17013000
2010-02-05 19:30:00 EST,7.88E+08,7.71E+08,17025000
2010-02-05 19:45:00 EST,7.88E+08,7.71E+08,17035000
2010-02-05 20:00:00 EST,7.89E+08,7.72E+08,17042000
2010-02-05 20:15:00 EST,7.89E+08,7.72E+08,17048000
2010-02-05 20:30:00 EST,7.89E+08,7.72E+08,17053000
2010-02-05 20:45:00 EST,7.90E+08,7.72E+08,17058000
2010-02-05 21:00:00 EST,7.90E+08,7.73E+08,17062000
2010-02-05 21:15:00 EST,7.90E+08,7.73E+08,17065000
2010-02-05 21:30:00 EST,7.90E+08,7.73E+08,17068000
2010-02-05 21:45:00 EST,7.90E+08,7.73E+08,17073000
2010-02-05 22:00:00 EST,7.91E+08,7.74E+08,17076000
2010-02-05 22:15:00 EST,7.91E+08,7.74E+08,17078000
2010-02-05 22:30:00 EST,7.91E+08,7.74E+08,17082000
2010-02-05 22:45:00 EST,7.91E+08,7.74E+08,17084000
2010-02-05 23:00:00 EST,7.91E+08,7.74E+08,17088000
2010-02-05 23:15:00 EST,7.92E+08,7.74E+08,17090000
2010-02-05 23:30:00 EST,7.92E+08,7.75E+08,17092000
2010-02-05 23:45:00 EST,7.92E+08,7.75E+08,17094000
2010-02-06 00:00:00 EST,7.92E+08,7.75E+08,17095000
2010-02-06 00:15:00 EST,7.92E+08,7.75E+08,17096000
2010-02-06 00:30:00 EST,7.92E+08,7.75E+08,17098000
2010-02-06 00:45:00 EST,7.92E+08,7.75E+08,17099000
2010-02-06 01:00:00 EST,7.92E+08,7.75E+08,17100000
2010-02-06 01:15:00 EST,7.93E+08,7.75E+08,17102000
2010-02-06 01:30:00 EST,7.93E+08,7.76E+08,17103000
2010-02-06 01:45:00 EST,7.93E+08,7.76E+08,17105000
2010-02-06 02:00:00 EST,7.93E+08,7.76E+08,17105000
2010-02-06 02:15:00 EST,7.93E+08,7.76E+08,17107000
2010-02-06 02:30:00 EST,7.93E+08,7.76E+08,17109000
2010-02-06 02:45:00 EST,7.93E+08,7.76E+08,17110000
2010-02-06 03:00:00 EST,7.93E+08,7.76E+08,17112000
2010-02-06 03:15:00 EST,7.94E+08,7.76E+08,17113000
2010-02-06 03:30:00 EST,7.94E+08,7.77E+08,17115000
2010-02-06 03:45:00 EST,7.94E+08,7.77E+08,17117000
2010-02-06 04:00:00 EST,7.94E+08,7.77E+08,17119000
2010-02-06 04:15:00 EST,7.94E+08,7.77E+08,17121000
2010-02-06 04:30:00 EST,7.94E+08,7.77E+08,17124000
2010-02-06 04:45:00 EST,7.94E+08,7.77E+08,17125000
2010-02-06 05:00:00 EST,7.95E+08,7.78E+08,17128000
2010-02-06 05:15:00 EST,7.95E+08,7.78E+08,17134000
2010-02-06 05:30:00 EST,7.95E+08,7.78E+08,17138000
2010-02-06 05:45:00 EST,7.96E+08,7.78E+08,17147000
2010-02-06 06:00:00 EST,7.96E+08,7.79E+08,17158000
2010-02-06 06:15:00 EST,7.97E+08,7.79E+08,17179000
2010-02-06 06:30:00 EST,7.97E+08,7.80E+08,17199000
2010-02-06 06:45:00 EST,7.98E+08,7.81E+08,17216000
2010-02-06 07:00:00 EST,7.98E+08,7.81E+08,17231000
2010-02-06 07:15:00 EST,7.99E+08,7.82E+08,17247000
2010-02-06 07:30:00 EST,7.99E+08,7.82E+08,17257000
2010-02-06 07:45:00 EST,8.00E+08,7.82E+08,17275000
2010-02-06 08:00:00 EST,8.00E+08,7.83E+08,17294000
2010-02-06 08:15:00 EST,8.01E+08,7.83E+08,17312000
2010-02-06 08:30:00 EST,8.01E+08,7.84E+08,17326000
2010-02-06 08:45:00 EST,8.01E+08,7.84E+08,17333000
2010-02-06 09:00:00 EST,8.02E+08,7.84E+08,17337000
2010-02-06 09:15:00 EST,8.02E+08,7.85E+08,17340000
2010-02-06 09:30:00 EST,8.02E+08,7.85E+08,17342000
2010-02-06 09:45:00 EST,8.02E+08,7.85E+08,17344000
2010-02-06 10:00:00 EST,8.02E+08,7.85E+08,17346000
2010-02-06 10:15:00 EST,8.02E+08,7.85E+08,17348000
2010-02-06 10:30:00 EST,8.03E+08,7.85E+08,17350000
2010-02-06 10:45:00 EST,8.03E+08,7.85E+08,17353000
2010-02-06 11:00:00 EST,8.03E+08,7.86E+08,17354000
2010-02-06 11:15:00 EST,8.03E+08,7.86E+08,17356000
2010-02-06 11:30:00 EST,8.03E+08,7.86E+08,17358000
2010-02-06 11:45:00 EST,8.03E+08,7.86E+08,17361000
2010-02-06 12:00:00 EST,8.03E+08,7.86E+08,17363000
2010-02-06 12:15:00 EST,8.04E+08,7.86E+08,17366000
2010-02-06 12:30:00 EST,8.04E+08,7.86E+08,17367000
2010-02-06 12:45:00 EST,8.04E+08,7.87E+08,17369000
2010-02-06 13:00:00 EST,8.04E+08,7.87E+08,17372000
2010-02-06 13:15:00 EST,8.04E+08,7.87E+08,17374000
2010-02-06 13:30:00 EST,8.04E+08,7.87E+08,17376000
2010-02-06 13:45:00 EST,8.05E+08,7.87E+08,17378000
2010-02-06 14:00:00 EST,8.05E+08,7.87E+08,17381000
2010-02-06 14:15:00 EST,8.05E+08,7.87E+08,17382000
2010-02-06 14:30:00 EST,8.05E+08,7.88E+08,17385000
2010-02-06 14:45:00 EST,8.05E+08,7.88E+08,17387000
2010-02-06 15:00:00 EST,8.05E+08,7.88E+08,17389000
2010-02-06 15:15:00 EST,8.05E+08,7.88E+08,17391000
2010-02-06 15:30:00 EST,8.06E+08,7.88E+08,17394000
2010-02-06 15:45:00 EST,8.06E+08,7.88E+08,17396000
2010-02-06 16:00:00 EST,8.06E+08,7.89E+08,17398000
2010-02-06 16:15:00 EST,8.06E+08,7.89E+08,17402000
2010-02-06 16:30:00 EST,8.06E+08,7.89E+08,17404000
2010-02-06 16:45:00 EST,8.07E+08,7.89E+08,17408000
2010-02-06 17:00:00 EST,8.07E+08,7.89E+08,17411000
2010-02-06 17:15:00 EST,8.07E+08,7.90E+08,17420000
2010-02-06 17:30:00 EST,8.08E+08,7.90E+08,17432000
2010-02-06 17:45:00 EST,8.08E+08,7.91E+08,17445000
2010-02-06 18:00:00 EST,8.08E+08,7.91E+08,17457000
2010-02-06 18:15:00 EST,8.09E+08,7.92E+08,17482000
2010-02-06 18:30:00 EST,8.10E+08,7.92E+08,17507000
2010-02-06 18:45:00 EST,8.11E+08,7.93E+08,17535000
2010-02-06 19:00:00 EST,8.11E+08,7.94E+08,17557000
2010-02-06 19:15:00 EST,8.12E+08,7.94E+08,17580000
2010-02-06 19:30:00 EST,8.12E+08,7.95E+08,17600000
2010-02-06 19:45:00 EST,8.13E+08,7.95E+08,17616000
2010-02-06 20:00:00 EST,8.13E+08,7.96E+08,17628000
2010-02-06 20:15:00 EST,8.14E+08,7.96E+08,17638000
2010-02-06 20:30:00 EST,8.14E+08,7.96E+08,17647000
2010-02-06 20:45:00 EST,8.14E+08,7.97E+08,17655000
2010-02-06 21:00:00 EST,8.15E+08,7.97E+08,17660000
2010-02-06 21:15:00 EST,8.15E+08,7.97E+08,17666000
2010-02-06 21:30:00 EST,8.15E+08,7.98E+08,17671000
2010-02-06 21:45:00 EST,8.16E+08,7.98E+08,17675000
2010-02-06 22:00:00 EST,8.16E+08,7.98E+08,17681000
2010-02-06 22:15:00 EST,8.16E+08,7.98E+08,17684000
2010-02-06 22:30:00 EST,8.16E+08,7.99E+08,17688000
2010-02-06 22:45:00 EST,8.16E+08,7.99E+08,17692000
2010-02-06 23:00:00 EST,8.17E+08,7.99E+08,17696000
2010-02-06 23:15:00 EST,8.17E+08,7.99E+08,17699000
2010-02-06 23:30:00 EST,8.17E+08,7.99E+08,17702000
2010-02-06 23:45:00 EST,8.17E+08,8.00E+08,17704000
2010-02-07 00:00:00 EST,8.17E+08,8.00E+08,17706000
2010-02-07 00:15:00 EST,8.17E+08,8.00E+08,17707000
2010-02-07 00:30:00 EST,8.18E+08,8.00E+08,17709000
2010-02-07 00:45:00 EST,8.18E+08,8.00E+08,17711000
2010-02-07 01:00:00 EST,8.18E+08,8.00E+08,17712000
2010-02-07 01:15:00 EST,8.18E+08,8.00E+08,17714000
2010-02-07 01:30:00 EST,8.18E+08,8.00E+08,17716000
2010-02-07 01:45:00 EST,8.18E+08,8.01E+08,17719000
2010-02-07 02:00:00 EST,8.19E+08,8.01E+08,17722000
2010-02-07 02:15:00 EST,8.19E+08,8.01E+08,17725000
2010-02-07 02:30:00 EST,8.19E+08,8.01E+08,17727000
2010-02-07 02:45:00 EST,8.19E+08,8.01E+08,17731000
2010-02-07 03:00:00 EST,8.19E+08,8.02E+08,17734000
2010-02-07 03:15:00 EST,8.20E+08,8.02E+08,17738000
2010-02-07 03:30:00 EST,8.20E+08,8.02E+08,17742000
2010-02-07 03:45:00 EST,8.20E+08,8.02E+08,17746000
2010-02-07 04:00:00 EST,8.20E+08,8.03E+08,17749000
2010-02-07 04:15:00 EST,8.21E+08,8.03E+08,17753000
2010-02-07 04:30:00 EST,8.21E+08,8.03E+08,17757000
2010-02-07 04:45:00 EST,8.21E+08,8.03E+08,17761000
2010-02-07 05:00:00 EST,8.21E+08,8.04E+08,17765000
2010-02-07 05:15:00 EST,8.22E+08,8.04E+08,17774000
2010-02-07 05:30:00 EST,8.22E+08,8.04E+08,17779000
2010-02-07 05:45:00 EST,8.23E+08,8.05E+08,17791000
2010-02-07 06:00:00 EST,8.23E+08,8.05E+08,17805000
2010-02-07 06:15:00 EST,8.24E+08,8.06E+08,17828000
2010-02-07 06:30:00 EST,8.24E+08,8.07E+08,17851000
2010-02-07 06:45:00 EST,8.25E+08,8.07E+08,17870000
2010-02-07 07:00:00 EST,8.26E+08,8.08E+08,17887000
2010-02-07 07:15:00 EST,8.26E+08,8.08E+08,17909000
2010-02-07 07:30:00 EST,8.27E+08,8.09E+08,17922000
2010-02-07 07:45:00 EST,8.27E+08,8.09E+08,17943000
2010-02-07 08:00:00 EST,8.28E+08,8.10E+08,17964000
2010-02-07 08:15:00 EST,8.28E+08,8.10E+08,17983000
2010-02-07 08:30:00 EST,8.29E+08,8.11E+08,17998000
2010-02-07 08:45:00 EST,8.29E+08,8.11E+08,18007000
2010-02-07 09:00:00 EST,8.29E+08,8.11E+08,18013000
2010-02-07 09:15:00 EST,8.30E+08,8.12E+08,18017000
2010-02-07 09:30:00 EST,8.30E+08,8.12E+08,18020000
2010-02-07 09:45:00 EST,8.30E+08,8.12E+08,18023000
2010-02-07 10:00:00 EST,8.30E+08,8.12E+08,18026000
2010-02-07 10:15:00 EST,8.30E+08,8.12E+08,18028000
2010-02-07 10:30:00 EST,8.30E+08,8.12E+08,18030000
2010-02-07 10:45:00 EST,8.30E+08,8.12E+08,18032000
2010-02-07 11:00:00 EST,8.31E+08,8.13E+08,18034000
2010-02-07 11:15:00 EST,8.31E+08,8.13E+08,18037000
2010-02-07 11:30:00 EST,8.31E+08,8.13E+08,18039000
2010-02-07 11:45:00 EST,8.31E+08,8.13E+08,18041000
2010-02-07 12:00:00 EST,8.31E+08,8.13E+08,18043000
2010-02-07 12:15:00 EST,8.31E+08,8.13E+08,18045000
2010-02-07 12:30:00 EST,8.32E+08,8.14E+08,18048000
2010-02-07 12:45:00 EST,8.32E+08,8.14E+08,18049000
2010-02-07 13:00:00 EST,8.32E+08,8.14E+08,18053000
2010-02-07 13:15:00 EST,8.32E+08,8.14E+08,18055000
2010-02-07 13:30:00 EST,8.32E+08,8.14E+08,18057000
2010-02-07 13:45:00 EST,8.32E+08,8.14E+08,18059000
2010-02-07 14:00:00 EST,8.32E+08,8.14E+08,18061000
2010-02-07 14:15:00 EST,8.33E+08,8.15E+08,18063000
2010-02-07 14:30:00 EST,8.33E+08,8.15E+08,18065000
2010-02-07 14:45:00 EST,8.33E+08,8.15E+08,18067000
2010-02-07 15:00:00 EST,8.33E+08,8.15E+08,18070000
2010-02-07 15:15:00 EST,8.33E+08,8.15E+08,18071000
2010-02-07 15:30:00 EST,8.33E+08,8.15E+08,18073000
2010-02-07 15:45:00 EST,8.34E+08,8.15E+08,18076000
2010-02-07 16:00:00 EST,8.34E+08,8.16E+08,18078000
2010-02-07 16:15:00 EST,8.34E+08,8.16E+08,18081000
2010-02-07 16:30:00 EST,8.34E+08,8.16E+08,18083000
2010-02-07 16:45:00 EST,8.34E+08,8.16E+08,18086000
2010-02-07 17:00:00 EST,8.34E+08,8.16E+08,18089000
2010-02-07 17:15:00 EST,8.35E+08,8.17E+08,18097000
2010-02-07 17:30:00 EST,8.35E+08,8.17E+08,18108000
2010-02-07 17:45:00 EST,8.36E+08,8.17E+08,18119000
2010-02-07 18:00:00 EST,8.36E+08,8.18E+08,18129000
2010-02-07 18:15:00 EST,8.37E+08,8.18E+08,18151000
2010-02-07 18:30:00 EST,8.37E+08,8.19E+08,18174000
2010-02-07 18:45:00 EST,8.38E+08,8.20E+08,18199000
2010-02-07 19:00:00 EST,8.39E+08,8.20E+08,18218000
2010-02-07 19:15:00 EST,8.39E+08,8.21E+08,18239000
2010-02-07 19:30:00 EST,8.40E+08,8.21E+08,18257000
2010-02-07 19:45:00 EST,8.40E+08,8.22E+08,18272000
2010-02-07 20:00:00 EST,8.41E+08,8.22E+08,18282000
2010-02-07 20:15:00 EST,8.41E+08,8.23E+08,18291000
2010-02-07 20:30:00 EST,8.41E+08,8.23E+08,18299000
2010-02-07 20:45:00 EST,8.42E+08,8.23E+08,18304000
2010-02-07 21:00:00 EST,8.42E+08,8.24E+08,18310000
2010-02-07 21:15:00 EST,8.42E+08,8.24E+08,18315000
2010-02-07 21:30:00 EST,8.42E+08,8.24E+08,18318000
2010-02-07 21:45:00 EST,8.43E+08,8.24E+08,18323000
2010-02-07 22:00:00 EST,8.43E+08,8.24E+08,18326000
2010-02-07 22:15:00 EST,8.43E+08,8.25E+08,18329000
2010-02-07 22:30:00 EST,8.43E+08,8.25E+08,18332000
2010-02-07 22:45:00 EST,8.43E+08,8.25E+08,18335000
2010-02-07 23:00:00 EST,8.44E+08,8.25E+08,18340000
2010-02-07 23:15:00 EST,8.44E+08,8.25E+08,18342000
2010-02-07 23:30:00 EST,8.44E+08,8.26E+08,18345000
2010-02-07 23:45:00 EST,8.44E+08,8.26E+08,18347000
2010-02-08 00:00:00 EST,8.44E+08,8.26E+08,18348000
2010-02-08 00:15:00 EST,8.44E+08,8.26E+08,18350000
2010-02-08 00:30:00 EST,8.44E+08,8.26E+08,18350000
2010-02-08 00:45:00 EST,8.45E+08,8.26E+08,18352000
2010-02-08 01:00:00 EST,8.45E+08,8.26E+08,18354000
2010-02-08 01:15:00 EST,8.45E+08,8.26E+08,18356000
2010-02-08 01:30:00 EST,8.45E+08,8.27E+08,18357000
2010-02-08 01:45:00 EST,8.45E+08,8.27E+08,18358000
2010-02-08 02:00:00 EST,8.45E+08,8.27E+08,18360000
2010-02-08 02:15:00 EST,8.45E+08,8.27E+08,18362000
2010-02-08 02:30:00 EST,8.46E+08,8.27E+08,18365000
2010-02-08 02:45:00 EST,8.46E+08,8.27E+08,18367000
2010-02-08 03:00:00 EST,8.46E+08,8.28E+08,18370000
2010-02-08 03:15:00 EST,8.46E+08,8.28E+08,18373000
2010-02-08 03:30:00 EST,8.46E+08,8.28E+08,18376000
2010-02-08 03:45:00 EST,8.47E+08,8.28E+08,18379000
2010-02-08 04:00:00 EST,8.47E+08,8.28E+08,18382000
2010-02-08 04:15:00 EST,8.47E+08,8.29E+08,18385000
2010-02-08 04:30:00 EST,8.47E+08,8.29E+08,18388000
