timestamp,power
02/03/2013 22:00:00,2638
02/03/2013 23:00:00,2564
02/04/2013 00:00:00,2604
02/04/2013 01:00:00,2518
02/04/2013 02:00:00,2540
02/04/2013 03:00:00,2575
02/04/2013 04:00:00,2585
02/04/2013 05:00:00,2559
02/04/2013 06:00:00,3037
02/04/2013 07:00:00,3029
02/04/2013 08:00:00,3133
02/04/2013 09:00:00,2683
02/04/2013 10:00:00,2631
02/04/2013 11:00:00,2690
02/04/2013 12:00:00,2541
02/04/2013 13:00:00,2564
02/04/2013 14:00:00,2349
02/04/2013 15:00:00,2245
02/04/2013 16:00:00,2424
02/04/2013 17:00:00,2694
02/04/2013 18:00:00,2574
02/04/2013 19:00:00,2626
02/04/2013 20:00:00,2718
02/04/2013 21:00:00,2538
02/04/2013 22:00:00,2386
02/04/2013 23:00:00,2102
02/05/2013 00:00:00,1978
02/05/2013 01:00:00,1826
02/05/2013 02:00:00,1975
02/05/2013 03:00:00,1981
02/05/2013 04:00:00,2077
02/05/2013 05:00:00,1888
02/05/2013 06:00:00,2290
02/05/2013 07:00:00,2321
02/05/2013 08:00:00,2216
02/05/2013 09:00:00,2086
02/05/2013 10:00:00,2043
02/05/2013 11:00:00,1964
02/05/2013 12:00:00,2096
02/05/2013 13:00:00,1917
02/05/2013 14:00:00,1798
02/05/2013 15:00:00,1887
02/05/2013 16:00:00,1872
02/05/2013 17:00:00,1946
02/05/2013 18:00:00,2260
02/05/2013 19:00:00,2307
02/05/2013 20:00:00,2319
02/05/2013 21:00:00,2281
02/05/2013 22:00:00,2238
02/05/2013 23:00:00,2091
02/06/2013 00:00:00,1894
02/06/2013 01:00:00,1707
02/06/2013 02:00:00,1865
02/06/2013 03:00:00,1791
02/06/2013 04:00:00,1886
02/06/2013 05:00:00,1933
02/06/2013 06:00:00,2220
02/06/2013 07:00:00,2484
02/06/2013 08:00:00,2170
02/06/2013 09:00:00,2216
