# file...... Windmill_windturb_dg172823.csv
# date...... Mon Aug 14 14:24:20 2017
# user...... brendanlewis
# host...... (null)
# target.... windturb_dg 2274
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag,current_A.real,current_A.imag,current_B.real,current_B.imag,current_C.real,current_C.imag
2012-04-04 23:00:00 PDT,+7214.16,-87.2753,-3625.13,-6323.65,-3166.25,+6259.59,-0.171702,+0.0559022,+0.132417,+0.122769,+0.0297731,-0.178101
2012-04-05 00:00:00 PDT,+7229.77,-109.615,-3387.59,-6362.58,-3276.76,+6197.8,-0.259844,+0.0854807,+0.194679,+0.192161,+0.0499633,-0.268941
2012-04-05 01:00:00 PDT,+7098.29,-50.429,-3478.71,-6310.3,-3317.07,+6280.22,-0.278507,+0.0891402,+0.207949,+0.199362,+0.0532658,-0.287368
2012-04-05 02:00:00 PDT,+6939.68,-73.5624,-3632.89,-6317.05,-3159.8,+6205,-0.262836,+0.0851385,+0.202861,+0.187563,+0.0462928,-0.272376
2012-04-05 03:00:00 PDT,+7098.27,-74.1193,-3600.92,-6337.67,-3407.27,+6275.05,-0.171027,+0.0553696,+0.131356,+0.122727,+0.0347951,-0.176367
2012-04-05 04:00:00 PDT,+6892.29,-53.7533,-3457.66,-6303.11,-3216.9,+6211.85,-0.106173,+0.0340636,+0.080329,+0.0773332,+0.0194336,-0.109797
2012-04-05 05:00:00 PDT,+7189.87,-107.976,-3621.28,-6380.38,-3447,+6262.57,-0.256672,+0.0843961,+0.197344,+0.18455,+0.0538118,-0.264778
2012-04-05 06:00:00 PDT,+7223.41,+78.2625,-3568.48,-6542.94,-3620.92,+6391.54,-0.275202,+0.0826705,+0.200181,+0.193659,+0.0596735,-0.276203
2012-04-05 07:00:00 PDT,+7223.28,+78.6303,-3568.55,-6543.16,-3621.23,+6391.83,-0.275211,+0.0826578,+0.200174,+0.193654,+0.0596751,-0.276187
2012-04-05 08:00:00 PDT,+7294.83,+68.2215,-3480.56,-6585.35,-3730.46,+6386.42,-0.272391,+0.0822664,+0.197741,+0.196374,+0.0628922,-0.273522
2012-04-05 09:00:00 PDT,+7306.09,+71.373,-3482.37,-6584.81,-3726.65,+6378.13,-0.272004,+0.0820259,+0.197781,+0.196315,+0.0630027,-0.27385
2012-04-05 10:00:00 PDT,+7548.56,+193.387,-3342.04,-6757.48,-3705.66,+6495.13,-0.26442,+0.0751895,+0.190084,+0.199213,+0.0594433,-0.271152
2012-04-05 11:00:00 PDT,+7547.85,+193.655,-3341.7,-6757.39,-3704.73,+6495.46,-0.264447,+0.0751864,+0.190082,+0.199226,+0.0594094,-0.271166
2012-04-05 12:00:00 PDT,+7274.15,+212.87,-3388.06,-6796.12,-3924.79,+6575.98,-0.274648,+0.0770177,+0.189333,+0.197169,+0.0632281,-0.26358
2012-04-05 13:00:00 PDT,+7763.94,+488.814,-3500.25,-7226.1,-4286.21,+6711.33,-0.180039,+0.0440166,+0.126842,+0.135139,+0.0486678,-0.178838
2012-04-05 14:00:00 PDT,+7753.63,+487.252,-3505.63,-7230.68,-4285.1,+6707.16,-0.180017,+0.0440337,+0.126879,+0.135082,+0.0486928,-0.178813
2012-04-05 15:00:00 PDT,+7610.83,+211.295,-3472.14,-6806.32,-3854.96,+6457.15,-0.186029,+0.0524681,+0.13516,+0.138172,+0.0451105,-0.187949
2012-04-05 16:00:00 PDT,+7610.14,+210.345,-3471.61,-6805.46,-3853.4,+6455.91,-0.185972,+0.0524765,+0.135122,+0.138136,+0.0450804,-0.187901
2012-04-05 17:00:00 PDT,+7162.29,+47.885,-3433.55,-6479.29,-3367.67,+6270.15,-0.114889,+0.0350329,+0.0853183,+0.0845436,+0.0227107,-0.117945
2012-04-05 18:00:00 PDT,+7033.71,+0.984105,-3495.73,-6371.79,-3489.85,+6255.31,-0.0529462,+0.0165243,+0.0399595,+0.0384656,+0.0113578,-0.0542896
2012-04-05 19:00:00 PDT,+7388.07,-21.3086,-3622.33,-6345.51,-3206.52,+6178.08,-0.0188889,+0.00595789,+0.0144997,+0.0134924,+0.00346961,-0.0194999
2012-04-05 20:00:00 PDT,+7087.01,-80.1192,-3530.02,-6330.7,-3396.31,+6211.12,-0.0777555,+0.0252473,+0.0592861,+0.0562896,+0.01606,-0.0801588
2012-04-05 21:00:00 PDT,+6979.18,-42.529,-3562.98,-6344.33,-3346.75,+6174.12,-0.18817,+0.0600169,+0.143647,+0.135557,+0.0380906,-0.193802
2012-04-05 22:00:00 PDT,+7114.15,-21.4882,-3411.43,-6329.28,-3272.31,+6232.84,-0.278253,+0.0878078,+0.206497,+0.201757,+0.0530217,-0.290062
2012-04-05 23:00:00 PDT,+7114.13,-21.4946,-3411.41,-6329.31,-3272.29,+6232.85,-0.278254,+0.0878083,+0.206496,+0.201757,+0.0530209,-0.290062
2012-04-06 00:00:00 PDT,+7387.35,-34.4625,-3514.94,-6327.71,-3455.57,+6224.09,-0.267824,+0.0850013,+0.207646,+0.197791,+0.0591178,-0.285525
2012-04-06 01:00:00 PDT,+7387.34,-34.4719,-3514.95,-6327.72,-3455.6,+6224.06,-0.267824,+0.0850018,+0.207646,+0.197791,+0.0591195,-0.285526
2012-04-06 02:00:00 PDT,+6858.72,-49.9977,-3395.76,-6331.42,-3250.4,+6216.73,-0.284809,+0.0912152,+0.20624,+0.202338,+0.0527122,-0.291162
2012-04-06 03:00:00 PDT,+7254.89,-16.4713,-3446.7,-6317.44,-3269.27,+6286.4,-0.19953,+0.0628008,+0.150363,+0.145421,+0.0368122,-0.205915
2012-04-06 04:00:00 PDT,+7103.68,-49.9104,-3611.36,-6323.58,-3184.25,+6223.01,-0.14598,+0.0467105,+0.112226,+0.104391,+0.0259758,-0.151054
2012-04-06 05:00:00 PDT,+6990.18,-79.3863,-3475.56,-6353.23,-3510.22,+6271.57,-0.282415,+0.0917166,+0.206268,+0.199038,+0.0595311,-0.282618
2012-04-06 06:00:00 PDT,+6990.42,-79.4311,-3475.32,-6353.33,-3510.09,+6271.2,-0.282405,+0.0917151,+0.206262,+0.199046,+0.0595367,-0.282633
2012-04-06 07:00:00 PDT,+7136.49,+30.6231,-3501.38,-6471.2,-3515.87,+6266.24,-0.278013,+0.0855021,+0.202111,+0.196836,+0.0598428,-0.28263
2012-04-06 08:00:00 PDT,+7138.41,+32.3435,-3499.96,-6470.67,-3515.72,+6265.02,-0.277959,+0.0854124,+0.202116,+0.196895,+0.0598706,-0.282671
2012-04-06 09:00:00 PDT,+7860.45,+296.614,-3429.19,-6977.51,-3872.35,+6565.97,-0.254688,+0.0691015,+0.183834,+0.19363,+0.0621346,-0.265132
2012-04-06 10:00:00 PDT,+7864.86,+298.422,-3426.82,-6977.66,-3869.78,+6566.35,-0.254558,+0.0690091,+0.183801,+0.193705,+0.0620588,-0.265185
2012-04-06 11:00:00 PDT,+7701.93,+391.976,-3254.79,-7100.79,-4143.37,+6621.21,-0.260681,+0.0670649,+0.177704,+0.197594,+0.0674226,-0.257069
2012-04-06 12:00:00 PDT,+7696.9,+391.721,-3255.67,-7104.23,-4144.74,+6620.25,-0.260851,+0.0671088,+0.177609,+0.19752,+0.0674782,-0.257057
2012-04-06 13:00:00 PDT,+7101.64,+102.238,-3507.66,-6572.79,-3430.47,+6311.86,+0,+0,+0,+0,+0,+0
2012-04-06 14:00:00 PDT,+7448.47,+166.797,-3445.82,-6731.02,-3707.71,+6470.67,-0.267746,+0.077069,+0.192238,+0.195963,+0.0601112,-0.271775
2012-04-06 15:00:00 PDT,+7449.82,+166.906,-3445.22,-6730.84,-3709.04,+6471.52,-0.267698,+0.0770522,+0.192238,+0.195986,+0.0601263,-0.271719
2012-04-06 16:00:00 PDT,+7278.16,+11.3352,-3479.17,-6498.31,-3423.13,+6336.62,-0.272375,+0.0845838,+0.200879,+0.197366,+0.0551798,-0.282886
2012-04-06 17:00:00 PDT,+7278.24,+11.324,-3479.24,-6498.21,-3422.77,+6336.44,-0.272372,+0.0845834,+0.200883,+0.197365,+0.0551734,-0.282901
2012-04-06 18:00:00 PDT,+7233.28,+20.1192,-3491.23,-6472.96,-3363.55,+6371.6,-0.274168,+0.0847728,+0.20194,+0.197193,+0.0524461,-0.283292
2012-04-06 19:00:00 PDT,+7056.43,-79.565,-3480.95,-6335.26,-3340.45,+6162.79,+0,+0,+0,+0,+0,+0
2012-04-06 20:00:00 PDT,+7400.14,-45.5601,-3464.23,-6312.7,-3341.4,+6221.12,-0.267232,+0.0852524,+0.207706,+0.199896,+0.0555821,-0.288645
2012-04-06 21:00:00 PDT,+7400.14,-45.5601,-3464.23,-6312.7,-3341.4,+6221.12,-0.267232,+0.0852524,+0.207706,+0.199896,+0.055582,-0.288645
2012-04-06 22:00:00 PDT,+7333.29,-85.783,-3528.97,-6328.74,-3412.55,+6207.51,-0.269174,+0.0875178,+0.207745,+0.197244,+0.0582143,-0.287194
2012-04-06 23:00:00 PDT,+7333.29,-85.783,-3528.97,-6328.74,-3412.55,+6207.51,-0.269174,+0.0875178,+0.207745,+0.197244,+0.0582143,-0.287194
2012-04-07 00:00:00 PDT,+7174.72,-57.8196,-3546.21,-6334.12,-3228.84,+6098.77,-0.275455,+0.0884532,+0.207708,+0.196532,+0.0551102,-0.295709
2012-04-07 01:00:00 PDT,+7174.67,-57.8201,-3546.25,-6334.1,-3228.87,+6098.83,-0.275457,+0.0884538,+0.207709,+0.196531,+0.0551096,-0.295707
2012-04-07 02:00:00 PDT,+7124.36,-58.177,-3528.42,-6326.08,-3247.09,+6165.87,-0.277392,+0.0891079,+0.207842,+0.197291,+0.0539321,-0.29295
2012-04-07 03:00:00 PDT,+7240.9,-31.1558,-3618.97,-6312.79,-3463.03,+6286.75,-0.273272,+0.0866212,+0.209195,+0.19395,+0.0576935,-0.283395
2012-04-07 04:00:00 PDT,+7240.9,-31.1558,-3618.97,-6312.79,-3463.03,+6286.75,-0.273272,+0.0866212,+0.209195,+0.19395,+0.0576935,-0.283395
